"U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.053878,-0.01939,-0.0089633,-5.3143,-7.3787,-0.90627
0.12878,0.013871,-0.0076008,-5.2402,-7.3867,-0.90987
0.18722,0.024884,-0.005877,-5.1425,-7.3863,-0.90878
0.19818,0.01833,0.012104,-5.0448,-7.3866,-0.90989
0.14533,-0.00076413,0.034852,-4.9874,-7.3883,-0.90941
-0.05377,0.0092846,-0.0018843,-1.5055,-7.383,-0.91007
-0.03503,0.017621,-0.03514,-1.4469,-7.383,-0.91057
-0.0065228,0.028238,-0.048741,-1.347,-7.3837,-0.90884
0.026717,0.035821,-0.052114,-1.2452,-7.3841,-0.9082
0.051118,0.044647,-0.048866,-1.1442,-7.3842,-0.90804
0.064655,0.05211,-0.042759,-1.0441,-7.3843,-0.90824
0.065406,0.055736,-0.035624,-0.94542,-7.3841,-0.90891
0.050536,0.05863,-0.025707,-0.85117,-7.3836,-0.91047
0.017427,0.046136,-0.0031812,-0.79002,-7.3725,-0.90498
0.056278,0.0051483,-0.054691,-5.3249,-7.3056,-0.9106
0.13437,0.038477,-0.047206,-5.242,-7.3052,-0.91827
0.17527,0.045124,-0.029946,-5.1428,-7.3048,-0.91634
0.17982,0.03239,0.0013124,-5.0436,-7.3051,-0.91825
0.13553,0.008662,0.047544,-4.9607,-7.3051,-0.91059
-0.046244,0.048429,0.012247,-1.5279,-7.298,-0.90989
-0.047074,0.074828,-0.013854,-1.4463,-7.3002,-0.91807
-0.030297,0.096131,-0.023794,-1.3463,-7.3012,-0.91548
-0.0029993,0.10609,-0.023754,-1.2448,-7.3018,-0.91474
0.018289,0.10391,-0.021809,-1.1441,-7.302,-0.9146
0.033317,0.096243,-0.020208,-1.0443,-7.3021,-0.91476
0.038493,0.089562,-0.018503,-0.94608,-7.3018,-0.91548
0.03699,0.088688,-0.014225,-0.85306,-7.3013,-0.91788
0.014366,0.096075,0.0092518,-0.78664,-7.2991,-0.9082
0.058952,0.061906,-0.055402,-5.3254,-7.2054,-0.9089
0.13645,0.078585,-0.045995,-5.2426,-7.2049,-0.91583
0.17093,0.078855,-0.030265,-5.1431,-7.2047,-0.91335
0.17183,0.072627,0.0017476,-5.0436,-7.2048,-0.91581
0.12173,0.055734,0.049613,-4.9606,-7.2051,-0.909
-0.043701,0.056404,0.015504,-1.527,-7.1998,-0.90841
-0.052261,0.07641,-0.0029868,-1.4451,-7.201,-0.91536
-0.03968,0.086628,-0.010115,-1.3455,-7.2019,-0.91189
-0.017394,0.095928,-0.012034,-1.2445,-7.2025,-0.91084
-0.0037578,0.099974,-0.010897,-1.144,-7.2027,-0.91065
0.0058154,0.10436,-0.0085923,-1.0446,-7.2027,-0.91088
0.011784,0.11313,-0.0087075,-0.94684,-7.2026,-0.91189
0.02703,0.11714,-0.0085333,-0.85463,-7.2023,-0.9152
0.020138,0.11957,-0.0019374,-0.78626,-7.2375,-0.90861
0.061716,0.10199,-0.051175,-5.3257,-7.1034,-0.90825
0.13174,0.10453,-0.040281,-5.2431,-7.1031,-0.91511
0.16617,0.099485,-0.025657,-5.1435,-7.103,-0.91247
0.16638,0.097527,0.0043447,-5.044,-7.1032,-0.91503
0.11497,0.081627,0.048845,-4.9609,-7.1036,-0.90835
-0.072733,0.049373,0.036382,-1.5262,-7.0995,-0.90788
-0.072223,0.017433,0.022513,-1.4441,-7.1003,-0.9145
-0.049284,0.0093484,0.014573,-1.3448,-7.1012,-0.9107
-0.030491,0.057094,0.0013876,-1.2442,-7.1016,-0.90952
-0.014609,0.082432,-0.0041789,-1.144,-7.1019,-0.9093
-0.0058144,0.096362,-0.0064652,-1.0447,-7.1019,-0.90958
0.0030029,0.11564,-0.0083976,-0.94725,-7.1019,-0.91076
0.012181,0.13337,-0.0076104,-0.85523,-7.1017,-0.91443
0.014268,0.12454,0.00012907,-0.77779,-7.1015,-0.91744
0.063756,0.12649,-0.048376,-5.326,-7.002,-0.90799
0.12681,0.12319,-0.037354,-5.2435,-7.0019,-0.91489
0.16297,0.11767,-0.021953,-5.1441,-7.0019,-0.9121
0.16206,0.1201,0.0048587,-5.0448,-7.002,-0.91443
0.1111,0.11406,0.046806,-4.9614,-7.0034,-0.90743
-0.046957,0.05401,0.0094593,-1.5256,-6.9998,-0.90702
0.051198,-0.087561,-0.0081419,-1.4432,-6.9996,-0.91385
0.048203,-0.068275,0.0016554,-1.3442,-7.0005,-0.91018
-0.042131,0.0091447,0.012112,-1.2439,-7.001,-0.90903
-0.015942,0.061486,-0.010483,-1.144,-7.0013,-0.90883
0.0032556,0.097536,-0.013744,-1.0448,-7.0013,-0.90916
0.0031899,0.12341,-0.0085798,-0.94743,-7.0013,-0.91043
0.0063467,0.14963,-0.0045239,-0.85546,-7.0012,-0.91421
0.0080037,0.14393,0.0038794,-0.77792,-7.0011,-0.91729
0.065694,0.14857,-0.046338,-5.3261,-6.9013,-0.90789
0.1224,0.14262,-0.03662,-5.2439,-6.9013,-0.91475
0.16212,0.13683,-0.020389,-5.1448,-6.9013,-0.9117
0.16718,0.14202,-0.0014987,-5.046,-6.9007,-0.91322
0.12724,0.14164,0.025107,-4.9596,-6.9392,-0.90783
0.23227,-0.10899,-0.069143,-1.5278,-6.9356,-0.90747
0.22072,-0.097067,-0.059848,-1.4422,-6.8986,-0.9126
0.2285,-0.062414,-0.043015,-1.3436,-6.9001,-0.90967
0.22872,-0.015384,-0.013098,-1.2436,-6.9007,-0.90876
0.15106,0.035679,0.017796,-1.1439,-6.901,-0.90863
0.040725,0.088628,-0.00022018,-1.0448,-6.901,-0.909
0.016179,0.14292,-0.016787,-0.94749,-6.901,-0.9103
0.0069671,0.17054,-0.0045462,-0.85552,-6.901,-0.91413
0.0042024,0.1681,0.0059198,-0.77794,-6.901,-0.91723
0.067579,0.16736,-0.044889,-5.3262,-6.801,-0.90787
0.11835,0.16149,-0.036291,-5.2441,-6.8011,-0.91463
0.16119,0.15521,-0.019755,-5.1451,-6.801,-0.9112
0.16479,0.15611,-0.0056686,-5.046,-6.8003,-0.9115
0.13793,0.15973,0.0073522,-4.9466,-6.8005,-0.91326
0.090877,0.1327,0.00097924,-4.8873,-6.8079,-0.91936
-0.089432,0.023611,0.0067616,-4.7441,-6.7837,-0.90611
-0.12287,0.02273,-0.0064496,-4.6452,-6.7841,-0.90668
-0.13696,0.018005,-0.0063512,-4.5465,-6.7842,-0.907
-0.11514,-0.0017782,0.00079509,-4.4495,-6.7837,-0.90787
-0.059733,-0.01938,0.0046112,-4.3889,-6.7826,-0.90947
-0.10952,0.0554,-0.041814,-2.1192,-6.7813,-0.92691
-0.1116,0.036661,-0.040324,-2.0396,-6.7866,-0.91491
-0.025522,0.017073,-0.050575,-1.9417,-6.7853,-0.90956
0.066474,0.018571,-0.060425,-1.8425,-6.7843,-0.90771
0.17961,0.015388,-0.070582,-1.744,-6.7832,-0.90665
0.29438,-0.044436,-0.11032,-1.6804,-6.7848,-0.90722
0.34684,-0.078629,-0.087045,-1.5422,-6.7974,-0.9131
0.34492,-0.063833,-0.066837,-1.4421,-6.7986,-0.91083
0.34733,-0.025294,-0.04788,-1.3432,-6.8002,-0.90909
