"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-1.9116e-07,1.7668e-06,-1.7116e-07,-4.9609,-7.1036,-0.90835
-2.7879e-06,8.2679e-06,1.1077e-06,-1.5262,-7.0995,-0.90788
-4.4268e-06,6.9609e-06,3.3634e-08,-1.4441,-7.1003,-0.9145
-6.2264e-06,5.1165e-06,-2.8118e-07,-1.3448,-7.1012,-0.9107
-6.7794e-06,3.4323e-06,-4.3965e-07,-1.2442,-7.1016,-0.90952
-6.3825e-06,2.0661e-06,-5.5239e-07,-1.144,-7.1019,-0.9093
-5.3349e-06,1.0288e-06,-6.2264e-07,-1.0447,-7.1019,-0.90958
-3.8947e-06,3.0358e-07,-6.4826e-07,-0.94725,-7.1019,-0.91076
-2.3199e-06,-1.2034e-07,-6.6729e-07,-0.85523,-7.1017,-0.91443
-7.0921e-07,-2.9253e-07,-6.3713e-07,-0.77779,-7.1015,-0.91744
1.1894e-07,2.0311e-06,-1.1983e-07,-5.326,-7.002,-0.90799
4.4661e-08,2.0504e-06,-1.3703e-07,-5.2435,-7.0019,-0.91489
-6.2045e-09,2.0982e-06,-1.6983e-07,-5.1441,-7.0019,-0.9121
-5.3495e-08,2.205e-06,-1.7908e-07,-5.0448,-7.002,-0.91443
-1.5323e-07,2.4514e-06,-1.8254e-07,-4.9614,-7.0034,-0.90743
-4.7467e-06,1.4476e-05,1.7252e-06,-1.5256,-6.9998,-0.90702
-6.7459e-06,1.0271e-05,-1.8143e-07,-1.4432,-6.9996,-0.91385
-8.4788e-06,6.9349e-06,-4.235e-07,-1.3442,-7.0005,-0.91018
-8.6337e-06,4.4119e-06,-5.6426e-07,-1.2439,-7.001,-0.90903
-7.8156e-06,2.5281e-06,-6.667e-07,-1.144,-7.0013,-0.90883
-6.3872e-06,1.1542e-06,-7.2897e-07,-1.0448,-7.0013,-0.90916
-4.6077e-06,2.1529e-07,-7.4727e-07,-0.94743,-7.0013,-0.91043
-2.7317e-06,-3.2553e-07,-7.6671e-07,-0.85546,-7.0012,-0.91421
-8.3554e-07,-5.3045e-07,-7.3008e-07,-0.77792,-7.0011,-0.91729
1.3649e-07,2.4457e-06,-1.2713e-07,-5.3261,-6.9013,-0.90789
8.6868e-08,2.4588e-06,-1.3839e-07,-5.2439,-6.9013,-0.91475
1.039e-07,2.5025e-06,-1.7386e-07,-5.1448,-6.9013,-0.9117
2.7136e-07,2.6098e-06,-2.3452e-07,-5.046,-6.9007,-0.91322
4.0243e-07,2.8287e-06,-5.9899e-07,-4.9596,-6.9392,-0.90783
-1.1282e-05,2.2239e-05,-1.0559e-06,-1.5278,-6.9356,-0.90747
-1.2315e-05,1.3047e-05,-6.5061e-07,-1.4422,-6.8986,-0.9126
-1.2129e-05,8.302e-06,-6.2641e-07,-1.3436,-6.9001,-0.90967
-1.1198e-05,5.0831e-06,-7.2025e-07,-1.2436,-6.9007,-0.90876
-9.6694e-06,2.7831e-06,-8.0594e-07,-1.1439,-6.901,-0.90863
-7.7075e-06,1.1313e-06,-8.5781e-07,-1.0448,-6.901,-0.909
-5.486e-06,9.1073e-09,-8.6778e-07,-0.94749,-6.901,-0.9103
-3.2298e-06,-6.3432e-07,-8.8575e-07,-0.85552,-6.901,-0.91413
-9.8483e-07,-8.7552e-07,-8.4035e-07,-0.77794,-6.901,-0.91723
1.4272e-07,2.8265e-06,-1.2745e-07,-5.3262,-6.801,-0.90787
1.0591e-07,2.8278e-06,-1.34e-07,-5.2441,-6.8011,-0.91463
1.5129e-07,2.8337e-06,-1.6627e-07,-5.1451,-6.801,-0.9112
3.5994e-07,2.8325e-06,-1.9405e-07,-5.046,-6.8003,-0.9115
9.0455e-07,2.7359e-06,-2.2496e-07,-4.9466,-6.8005,-0.91326
1.0972e-06,1.6487e-06,-5.3624e-07,-4.8873,-6.8079,-0.91936
1.3071e-07,1.2498e-06,-6.3672e-07,-4.7441,-6.7837,-0.90611
-4.9448e-07,1.1839e-06,-6.3654e-07,-4.6452,-6.7841,-0.90668
-7.9019e-07,1.2382e-06,-6.9638e-07,-4.5465,-6.7842,-0.907
-7.8092e-07,1.361e-06,-7.9895e-07,-4.4495,-6.7837,-0.90787
-6.9087e-07,1.3923e-06,-9.0897e-07,-4.3889,-6.7826,-0.90947
-1.2197e-05,4.1301e-06,-2.9394e-06,-2.1192,-6.7813,-0.92691
-1.5957e-05,3.824e-06,-1.9326e-06,-2.0396,-6.7866,-0.91491
-2.0074e-05,4.1666e-06,-2.025e-06,-1.9417,-6.7853,-0.90956
-2.5174e-05,4.5722e-06,-2.2032e-06,-1.8425,-6.7843,-0.90771
-3.1318e-05,5.5263e-06,-2.3323e-06,-1.744,-6.7832,-0.90665
-3.2938e-05,1.1653e-05,2.3707e-06,-1.6804,-6.7848,-0.90722
-2.7108e-05,1.9272e-05,-5.8049e-07,-1.5422,-6.7974,-0.9131
-1.9714e-05,1.2936e-05,-7.0758e-07,-1.4421,-6.7986,-0.91083
-1.6521e-05,8.5091e-06,-8.0146e-07,-1.3432,-6.8002,-0.90909
-1.4165e-05,5.2234e-06,-8.944e-07,-1.2434,-6.8007,-0.90853
-1.1798e-05,2.7538e-06,-9.6946e-07,-1.1438,-6.8009,-0.90851
-9.2264e-06,9.2778e-07,-1.0122e-06,-1.0448,-6.8009,-0.90892
-6.4984e-06,-3.3234e-07,-1.0131e-06,-0.94746,-6.8009,-0.91025
-3.8035e-06,-1.0599e-06,-1.0299e-06,-0.85548,-6.8009,-0.91408
-1.1555e-06,-1.333e-06,-9.7401e-07,-0.77788,-6.8009,-0.91718
1.3491e-07,3.1881e-06,-1.2205e-07,-5.3262,-6.7009,-0.90786
9.1095e-08,3.1797e-06,-1.2839e-07,-5.2441,-6.701,-0.91453
1.0338e-07,3.1528e-06,-1.5903e-07,-5.145,-6.701,-0.91078
1.9425e-07,3.0718e-06,-1.8462e-07,-5.0449,-6.7009,-0.91007
3.2739e-07,2.8341e-06,-2.0956e-07,-4.9455,-6.7003,-0.91095
2.2e-07,2.2197e-06,-2.3469e-07,-4.8453,-6.7004,-0.91234
-1.603e-07,1.875e-06,-3.1288e-07,-4.7444,-6.7013,-0.9133
-5.3917e-07,1.7924e-06,-3.7747e-07,-4.6445,-6.7019,-0.91367
-7.623e-07,1.8202e-06,-4.5222e-07,-4.5453,-6.702,-0.91401
-7.5635e-07,1.8972e-06,-5.5276e-07,-4.4481,-6.7014,-0.91507
-5.3224e-07,1.9497e-06,-6.687e-07,-4.3536,-6.7008,-0.91945
-4.0352e-07,2.3513e-06,-1.3971e-06,-4.3021,-6.7056,-0.92661
-9.8489e-06,7.8893e-06,-9.364e-07,-2.1346,-6.7076,-0.93624
-1.4851e-05,7.7275e-06,-5.4486e-07,-2.0433,-6.7051,-0.92352
-1.9856e-05,7.8584e-06,-7.2745e-07,-1.9431,-6.7035,-0.91658
-2.4521e-05,7.9659e-06,-8.3692e-07,-1.8429,-6.7022,-0.9145
-2.8332e-05,8.6226e-06,-8.2626e-07,-1.7429,-6.7007,-0.9136
-2.9624e-05,1.1836e-05,-3.9304e-07,-1.6422,-6.6991,-0.9124
-2.7063e-05,1.3544e-05,-7.112e-07,-1.5421,-6.6988,-0.91073
-2.3155e-05,1.1135e-05,-8.9173e-07,-1.4428,-6.6999,-0.90932
-1.9896e-05,7.9405e-06,-9.9944e-07,-1.3431,-6.7005,-0.90858
-1.6963e-05,4.9775e-06,-1.0878e-06,-1.2433,-6.7007,-0.90834
-1.3996e-05,2.5026e-06,-1.1572e-06,-1.1437,-6.7008,-0.90842
-1.0862e-05,5.7441e-07,-1.1944e-06,-1.0447,-6.7009,-0.90887
-7.6092e-06,-7.9048e-07,-1.188e-06,-0.94737,-6.7009,-0.91021
-4.4376e-06,-1.5869e-06,-1.2037e-06,-0.85536,-6.7009,-0.91404
-1.3422e-06,-1.8866e-06,-1.1347e-06,-0.77774,-6.7009,-0.91711
1.2061e-07,3.5447e-06,-1.1341e-07,-5.3262,-6.6009,-0.90787
6.4424e-08,3.5349e-06,-1.2087e-07,-5.2441,-6.601,-0.91446
3.7902e-08,3.506e-06,-1.5124e-07,-5.1449,-6.601,-0.91052
4.1414e-08,3.4329e-06,-1.7532e-07,-5.0443,-6.6011,-0.90932
3.5642e-08,3.2749e-06,-2.0541e-07,-4.944,-6.6013,-0.90921
-8.5402e-08,3.0107e-06,-2.2765e-07,-4.8439,-6.6017,-0.90945
-3.2945e-07,2.8389e-06,-2.6985e-07,-4.7437,-6.6023,-0.90969
-5.7671e-07,2.7946e-06,-3.2322e-07,-4.6439,-6.6027,-0.90986
-7.3308e-07,2.8357e-06,-3.9174e-07,-4.5447,-6.6028,-0.9102
-7.3059e-07,2.9114e-06,-4.7391e-07,-4.4472,-6.6025,-0.9113
-5.5271e-07,2.9536e-06,-5.6609e-07,-4.3551,-6.6014,-0.91462
-1.6342e-07,2.929e-06,-6.2748e-07,-4.2775,-6.5999,-0.91656
-1.0758e-05,1.4738e-05,-7.0398e-07,-2.1387,-6.6057,-0.93553
-1.5541e-05,1.4451e-05,-1.2581e-07,-2.0459,-6.6047,-0.92162
-2.0174e-05,1.3913e-05,-5.1895e-07,-1.9446,-6.6038,-0.91346
-2.4503e-05,1.3335e-05,-5.9982e-07,-1.8436,-6.603,-0.9109
-2.7665e-05,1.2967e-05,-7.6732e-07,-1.7431,-6.602,-0.91002
-2.89e-05,1.3051e-05,-8.5162e-07,-1.6429,-6.6011,-0.90947
-2.7927e-05,1.2525e-05,-9.9112e-07,-1.5429,-6.6006,-0.90894
-2.556e-05,1.04e-05,-1.1091e-06,-1.443,-6.6006,-0.9085
-2.2722e-05,7.5699e-06,-1.2114e-06,-1.3431,-6.6007,-0.90826
-1.9617e-05,4.7151e-06,-1.3007e-06,-1.2433,-6.6008,-0.90821
-1.6233e-05,2.185e-06,-1.3713e-06,-1.1437,-6.6009,-0.90835
-1.2589e-05,1.4696e-07,-1.4077e-06,-1.0447,-6.6009,-0.90883
-8.8029e-06,-1.3183e-06,-1.3962e-06,-0.94723,-6.6009,-0.91019
-5.1229e-06,-2.1769e-06,-1.4118e-06,-0.85517,-6.6009,-0.914
-1.5404e-06,-2.4994e-06,-1.3266e-06,-0.77752,-6.6009,-0.91701
1.0945e-07,3.8961e-06,-1.0589e-07,-5.3262,-6.5009,-0.90787
4.6706e-08,3.8919e-06,-1.1408e-07,-5.2441,-6.5009,-0.91443
-2.1851e-09,3.8816e-06,-1.4227e-07,-5.1448,-6.501,-0.9104
-4.0245e-08,3.8515e-06,-1.6461e-07,-5.0441,-6.5011,-0.90901
-9.9408e-08,3.7902e-06,-1.8815e-07,-4.9436,-6.5013,-0.9086
-2.1362e-07,3.7097e-06,-2.1348e-07,-4.8434,-6.5015,-0.90851
-3.8082e-07,3.6707e-06,-2.4757e-07,-4.7434,-6.5018,-0.90852
-5.508e-07,3.702e-06,-2.9216e-07,-4.6436,-6.502,-0.90862
-6.6032e-07,3.7878e-06,-3.4916e-07,-4.5444,-6.502,-0.90895
-6.5483e-07,3.8936e-06,-4.1483e-07,-4.4469,-6.502,-0.91006
-5.1151e-07,3.9743e-06,-4.8192e-07,-4.3548,-6.5018,-0.91349
-1.6283e-07,3.9977e-06,-5.0462e-07,-4.2771,-6.5016,-0.91578
-1.2357e-05,2.1724e-05,1.2926e-06,-2.1442,-6.5033,-0.9324
-1.6177e-05,2.1253e-05,3.1748e-08,-2.0483,-6.5029,-0.92061
-2.1074e-05,2.0159e-05,-4.6337e-07,-1.9459,-6.5025,-0.91247
-2.5489e-05,1.8758e-05,-6.4165e-07,-1.8441,-6.5021,-0.90979
-2.8626e-05,1.7235e-05,-8.7574e-07,-1.7434,-6.5017,-0.90891
-3.0069e-05,1.56e-05,-1.0527e-06,-1.6431,-6.5012,-0.90854
-2.9796e-05,1.3548e-05,-1.1997e-06,-1.543,-6.501,-0.90831
-2.8155e-05,1.0814e-05,-1.3252e-06,-1.443,-6.5009,-0.90816
-2.5594e-05,7.7147e-06,-1.4373e-06,-1.3431,-6.5009,-0.90809
-2.2362e-05,4.6509e-06,-1.5364e-06,-1.2432,-6.5009,-0.90813
-1.8597e-05,1.9227e-06,-1.6153e-06,-1.1436,-6.5009,-0.90831
-1.4435e-05,-2.8185e-07,-1.6562e-06,-1.0445,-6.5009,-0.90881
-1.0084e-05,-1.8606e-06,-1.6424e-06,-0.94706,-6.5009,-0.91017
-5.8558e-06,-2.7772e-06,-1.6592e-06,-0.85495,-6.5009,-0.91395
-1.7695e-06,-3.135e-06,-1.5642e-06,-0.77709,-6.5009,-0.91668
1.0798e-07,4.2351e-06,-1.0277e-07,-5.3262,-6.4009,-0.90788
4.7221e-08,4.2394e-06,-1.0852e-07,-5.2441,-6.4009,-0.91441
-4.1624e-09,4.2548e-06,-1.3385e-07,-5.1448,-6.4009,-0.91034
-5.0796e-08,4.2731e-06,-1.5322e-07,-5.044,-6.401,-0.90889
-1.1487e-07,4.2923e-06,-1.7294e-07,-4.9435,-6.4011,-0.90839
-2.1115e-07,4.321e-06,-1.9549e-07,-4.8432,-6.4012,-0.90821
-3.3519e-07,4.3822e-06,-2.2394e-07,-4.7432,-6.4013,-0.90817
-4.5861e-07,4.4866e-06,-2.606e-07,-4.6435,-6.4014,-0.90824
-5.3975e-07,4.6235e-06,-3.0687e-07,-4.5443,-6.4015,-0.90858
-5.3605e-07,4.7658e-06,-3.5923e-07,-4.4467,-6.4015,-0.9097
-4.231e-07,4.8748e-06,-4.1188e-07,-4.3547,-6.4017,-0.91317
-1.5335e-07,4.9224e-06,-4.3411e-07,-4.2768,-6.4019,-0.9152
-1.1982e-05,2.8893e-05,7.6944e-07,-2.1489,-6.4019,-0.92876
-1.7011e-05,2.8321e-05,2.0662e-07,-2.0502,-6.4018,-0.91981
-2.2569e-05,2.6759e-05,-4.8623e-07,-1.9469,-6.4016,-0.91206
-2.7407e-05,2.4544e-05,-7.4241e-07,-1.8446,-6.4015,-0.90945
-3.0832e-05,2.1936e-05,-1.018e-06,-1.7435,-6.4013,-0.90858
-3.2588e-05,1.8999e-05,-1.2341e-06,-1.6431,-6.4011,-0.90824
-3.2713e-05,1.571e-05,-1.4067e-06,-1.543,-6.401,-0.90808
-3.1395e-05,1.2092e-05,-1.5534e-06,-1.443,-6.4009,-0.90801
-2.8891e-05,8.3681e-06,-1.6842e-06,-1.343,-6.4009,-0.90801
-2.5424e-05,4.8362e-06,-1.8001e-06,-1.2432,-6.4009,-0.90808
-2.12e-05,1.7607e-06,-1.893e-06,-1.1436,-6.4009,-0.9083
-1.6446e-05,-6.7328e-07,-1.9433e-06,-1.0444,-6.4009,-0.90881
-1.1459e-05,-2.3697e-06,-1.9298e-06,-0.9469,-6.4009,-0.91016
-6.6332e-06,-3.3256e-06,-1.9484e-06,-0.85474,-6.4009,-0.91392
-1.994e-06,-3.672e-06,-1.8278e-06,-0.77674,-6.4009,-0.9163
1.1657e-07,4.5525e-06,-1.0422e-07,-5.3262,-6.3009,-0.90789
6.7727e-08,4.5651e-06,-1.061e-07,-5.2441,-6.3009,-0.9144
3.1032e-08,4.6055e-06,-1.2633e-07,-5.1448,-6.3009,-0.91031
-2.9649e-09,4.6677e-06,-1.4351e-07,-5.044,-6.3009,-0.90884
-5.1105e-08,4.7504e-06,-1.6e-07,-4.9434,-6.301,-0.90831
-1.2232e-07,4.857e-06,-1.7875e-07,-4.8432,-6.3011,-0.9081
-2.1312e-07,4.9948e-06,-2.0179e-07,-4.7432,-6.3011,-0.90804
-3.0629e-07,5.1637e-06,-2.3098e-07,-4.6434,-6.3012,-0.90811
-3.7373e-07,5.3511e-06,-2.6729e-07,-4.5442,-6.3012,-0.90846
-3.8296e-07,5.5306e-06,-3.0781e-07,-4.4466,-6.3014,-0.9096
-3.104e-07,5.6634e-06,-3.4844e-07,-4.3546,-6.3017,-0.91309
-1.1419e-07,5.721e-06,-3.6413e-07,-4.2767,-6.3022,-0.91499
-1.282e-05,3.7107e-05,1.2785e-06,-2.1498,-6.3013,-0.92718
-1.8307e-05,3.6228e-05,2.6032e-07,-2.0514,-6.3012,-0.91931
-2.4728e-05,3.4117e-05,-5.3658e-07,-1.9476,-6.3012,-0.91182
-3.0242e-05,3.1034e-05,-8.8796e-07,-1.8449,-6.3011,-0.9093
-3.4151e-05,2.7349e-05,-1.1949e-06,-1.7437,-6.3011,-0.90845
-3.6292e-05,2.3198e-05,-1.4383e-06,-1.6432,-6.301,-0.90813
-3.6702e-05,1.87e-05,-1.6356e-06,-1.543,-6.301,-0.90799
-3.5499e-05,1.4027e-05,-1.8056e-06,-1.443,-6.3009,-0.90795
-3.2857e-05,9.4354e-06,-1.9587e-06,-1.343,-6.3009,-0.90797
-2.8987e-05,5.223e-06,-2.0955e-06,-1.2432,-6.3009,-0.90807
-2.4145e-05,1.6661e-06,-2.2065e-06,-1.1435,-6.3009,-0.9083
-1.8647e-05,-1.0417e-06,-2.2693e-06,-1.0444,-6.301,-0.90883
-1.2909e-05,-2.8193e-06,-2.2569e-06,-0.94679,-6.301,-0.91019
-7.431e-06,-3.7458e-06,-2.2758e-06,-0.85458,-6.301,-0.91392
-2.2318e-06,-4.0663e-06,-2.1454e-06,-0.77666,-6.3009,-0.91619
1.3373e-07,4.8373e-06,-1.0901e-07,-5.3262,-6.2009,-0.90789
1.0543e-07,4.8578e-06,-1.053e-07,-5.244,-6.2009,-0.9144
9.8883e-08,4.9208e-06,-1.2246e-07,-5.1447,-6.2009,-0.9103
9.3625e-08,5.0214e-06,-1.3616e-07,-5.044,-6.2009,-0.90881
7.4335e-08,5.1565e-06,-1.4975e-07,-4.9434,-6.2009,-0.90827
3.3886e-08,5.3254e-06,-1.6504e-07,-4.8432,-6.201,-0.90805
-2.6959e-08,5.5271e-06,-1.8315e-07,-4.7431,-6.201,-0.90799
-9.866e-08,5.7549e-06,-2.0536e-07,-4.6434,-6.201,-0.90807
-1.6332e-07,5.9922e-06,-2.3181e-07,-4.5442,-6.2011,-0.90842
-1.9744e-07,6.209e-06,-2.5953e-07,-4.4465,-6.2013,-0.90957
-1.8003e-07,6.3637e-06,-2.8446e-07,-4.3544,-6.2017,-0.91308
-6.973e-08,6.4306e-06,-2.9733e-07,-4.2766,-6.2024,-0.91491
-1.3804e-05,4.6589e-05,1.3778e-06,-2.1505,-6.201,-0.92575
-2.0061e-05,4.5339e-05,1.9815e-07,-2.0521,-6.201,-0.91888
-2.7601e-05,4.2592e-05,-6.1091e-07,-1.9481,-6.201,-0.91164
-3.4046e-05,3.8558e-05,-1.087e-06,-1.8452,-6.201,-0.90921
-3.8609e-05,3.3715e-05,-1.4151e-06,-1.7438,-6.201,-0.90838
-4.1217e-05,2.8267e-05,-1.6785e-06,-1.6432,-6.201,-0.90807
-4.1878e-05,2.2436e-05,-1.8966e-06,-1.543,-6.2009,-0.90795
-4.0662e-05,1.6503e-05,-2.0885e-06,-1.443,-6.2009,-0.90792
-3.7705e-05,1.08e-05,-2.2639e-06,-1.343,-6.2009,-0.90796
-3.3216e-05,5.6901e-06,-2.4221e-06,-1.2432,-6.201,-0.90809
-2.7512e-05,1.5141e-06,-2.5491e-06,-1.1435,-6.201,-0.90835
-2.1025e-05,-1.4877e-06,-2.6262e-06,-1.0444,-6.201,-0.90892
-1.4347e-05,-3.2297e-06,-2.612e-06,-0.94676,-6.2011,-0.9103
-8.1555e-06,-3.9401e-06,-2.6262e-06,-0.85449,-6.2012,-0.91403
-2.4306e-06,-4.1514e-06,-2.4717e-06,-0.77659,-6.2011,-0.91626
1.6005e-07,5.0782e-06,-1.1781e-07,-5.3262,-6.1009,-0.90789
1.599e-07,5.1071e-06,-1.0639e-07,-5.244,-6.1009,-0.9144
1.9579e-07,5.1917e-06,-1.1995e-07,-5.1447,-6.1009,-0.9103
2.3187e-07,5.3267e-06,-1.3159e-07,-5.044,-6.1009,-0.9088
2.5222e-07,5.5081e-06,-1.4279e-07,-4.9434,-6.1009,-0.90826
2.4851e-07,5.7323e-06,-1.5476e-07,-4.8432,-6.1009,-0.90803
2.1776e-07,5.9935e-06,-1.684e-07,-4.7431,-6.1009,-0.90797
1.6269e-07,6.2794e-06,-1.8391e-07,-4.6434,-6.101,-0.90805
9.1211e-08,6.5671e-06,-1.9863e-07,-4.5441,-6.1011,-0.90841
1.8586e-08,6.8184e-06,-2.1026e-07,-4.4464,-6.1013,-0.90958
-3.0263e-08,6.9796e-06,-2.1257e-07,-4.3542,-6.1017,-0.91312
-1.6382e-08,7.0457e-06,-2.0366e-07,-4.2764,-6.1023,-0.91488
-1.5425e-05,5.7874e-05,2.028e-06,-2.1508,-6.1009,-0.92442
-2.2349e-05,5.6177e-05,7.2769e-08,-2.0526,-6.1009,-0.91848
-3.1308e-05,5.2595e-05,-7.4555e-07,-1.9484,-6.1009,-0.91149
-3.8937e-05,4.746e-05,-1.3445e-06,-1.8454,-6.1009,-0.90913
-4.4346e-05,4.1289e-05,-1.6838e-06,-1.7439,-6.1009,-0.90834
-4.7531e-05,3.4341e-05,-1.9602e-06,-1.6432,-6.1009,-0.90804
-4.8454e-05,2.6932e-05,-2.1941e-06,-1.543,-6.1009,-0.90793
-4.7136e-05,1.9447e-05,-2.4042e-06,-1.443,-6.1009,-0.90792
-4.3682e-05,1.2325e-05,-2.5993e-06,-1.343,-6.101,-0.90798
-3.8304e-05,6.0329e-06,-2.7747e-06,-1.2432,-6.101,-0.90814
-3.1388e-05,1.0304e-06,-2.8928e-06,-1.1435,-6.1011,-0.90848
-2.3519e-05,-2.2645e-06,-2.9945e-06,-1.0445,-6.1013,-0.90918
-1.5568e-05,-3.7321e-06,-2.9635e-06,-0.9469,-6.1017,-0.91074
-8.5861e-06,-3.7558e-06,-2.9655e-06,-0.85449,-6.1021,-0.91446
-2.5065e-06,-3.7162e-06,-2.7486e-06,-0.77651,-6.1022,-0.9166
1.9681e-07,5.2666e-06,-1.3171e-07,-5.3262,-6.0009,-0.90789
2.3094e-07,5.304e-06,-1.093e-07,-5.244,-6.0009,-0.91439
3.2021e-07,5.4097e-06,-1.1905e-07,-5.1447,-6.0009,-0.91029
4.0884e-07,5.5775e-06,-1.2903e-07,-5.044,-6.0009,-0.9088
4.7888e-07,5.803e-06,-1.3837e-07,-4.9434,-6.0009,-0.90825
5.1918e-07,6.0815e-06,-1.4776e-07,-4.8432,-6.0009,-0.90803
5.2141e-07,6.4045e-06,-1.5773e-07,-4.7431,-6.0009,-0.90796
4.7914e-07,6.7565e-06,-1.683e-07,-4.6434,-6.0009,-0.90804
3.8751e-07,7.1104e-06,-1.79e-07,-4.5441,-6.001,-0.9084
2.4499e-07,7.4254e-06,-1.9097e-07,-4.4464,-6.0012,-0.90958
7.2386e-08,7.6472e-06,-2.1735e-07,-4.3541,-6.0015,-0.91313
-7.7352e-09,7.7418e-06,-2.8135e-07,-4.2764,-6.0021,-0.91486
-1.7341e-05,7.153e-05,2.269e-06,-2.151,-6.0008,-0.92312
-2.5413e-05,6.9237e-05,-9.0981e-08,-2.0529,-6.0008,-0.91811
-3.6058e-05,6.4532e-05,-9.3697e-07,-1.9485,-6.0009,-0.91134
-4.5116e-05,5.8117e-05,-1.6654e-06,-1.8454,-6.0009,-0.90907
-5.1596e-05,5.0366e-05,-2.0055e-06,-1.7439,-6.0009,-0.9083
-5.5515e-05,4.1607e-05,-2.2867e-06,-1.6432,-6.0009,-0.90802
-5.6752e-05,3.225e-05,-2.53e-06,-1.543,-6.0009,-0.90792
-5.5269e-05,2.2805e-05,-2.7526e-06,-1.4429,-6.0009,-0.90793
-5.1134e-05,1.3846e-05,-2.9623e-06,-1.343,-6.001,-0.90802
-4.4557e-05,5.9759e-06,-3.1565e-06,-1.2432,-6.0011,-0.90825
