"U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.044726,0.0048847,-0.0095612,-4.5465,-6.7842,-0.907
0.049495,0.0014529,-0.0014671,-4.4495,-6.7837,-0.90787
0.040783,-0.00069679,0.0033404,-4.3889,-6.7826,-0.90947
-0.11584,0.057334,-0.042351,-2.1192,-6.7813,-0.92691
-0.12248,0.039204,-0.038483,-2.0396,-6.7866,-0.91491
-0.037366,0.016279,-0.048758,-1.9417,-6.7853,-0.90956
0.056054,0.015767,-0.057178,-1.8425,-6.7843,-0.90771
0.17969,0.013689,-0.066247,-1.744,-6.7832,-0.90665
0.28305,-0.042104,-0.099924,-1.6804,-6.7848,-0.90722
0.34429,-0.077487,-0.07878,-1.5422,-6.7974,-0.9131
0.34701,-0.06549,-0.058799,-1.4421,-6.7986,-0.91083
0.35405,-0.02904,-0.040804,-1.3432,-6.8002,-0.90909
0.34708,0.023988,-0.024056,-1.2434,-6.8007,-0.90853
0.32228,0.080446,0.00088733,-1.1438,-6.8009,-0.90851
0.24606,0.12668,0.032338,-1.0448,-6.8009,-0.90892
0.086364,0.14012,0.017035,-0.94746,-6.8009,-0.91025
0.0045274,0.16586,-0.0053827,-0.85548,-6.8009,-0.91408
-0.0025428,0.16429,-0.01069,-0.77788,-6.8009,-0.91718
0.063284,0.17527,-0.039963,-5.3262,-6.7009,-0.90786
0.11579,0.16455,-0.037644,-5.2441,-6.701,-0.91453
0.1708,0.15518,-0.033094,-5.145,-6.701,-0.91078
0.21535,0.14821,-0.017121,-5.0449,-6.7009,-0.91007
0.21674,0.15178,-0.0052142,-4.9455,-6.7003,-0.91095
0.22197,0.14757,-0.0025294,-4.8453,-6.7004,-0.91234
0.19457,0.11806,-0.011767,-4.7444,-6.7013,-0.9133
0.15973,0.072581,-0.020387,-4.6445,-6.7019,-0.91367
0.14059,0.034221,-0.019833,-4.5453,-6.702,-0.91401
0.13327,0.022895,-0.015958,-4.4481,-6.7014,-0.91507
0.10849,0.014286,-0.0039642,-4.3536,-6.7008,-0.91945
0.054434,0.013484,0.021475,-4.3021,-6.7056,-0.92661
-0.1312,0.10249,-0.0025471,-2.1346,-6.7076,-0.93624
-0.10319,0.015645,0.020565,-2.0433,-6.7051,-0.92352
-0.024629,-0.024739,0.018044,-1.9431,-6.7035,-0.91658
0.060394,-0.0063337,0.013599,-1.8429,-6.7022,-0.9145
0.16188,0.010471,0.0066019,-1.7429,-6.7007,-0.9136
0.25379,-0.025655,-0.0031736,-1.6422,-6.6991,-0.9124
0.31495,-0.043054,0.0006454,-1.5421,-6.6988,-0.91073
0.33262,-0.029905,0.0068425,-1.4428,-6.6999,-0.90932
0.34169,0.0010152,0.014268,-1.3431,-6.7005,-0.90858
0.3409,0.04278,0.021022,-1.2433,-6.7007,-0.90834
0.32862,0.095176,0.02636,-1.1437,-6.7008,-0.90842
0.29938,0.1565,0.041554,-1.0447,-6.7009,-0.90887
0.21055,0.20315,0.051097,-0.94737,-6.7009,-0.91021
0.051133,0.20723,0.018576,-0.85536,-6.7009,-0.91404
0.00029634,0.20026,-0.007245,-0.77774,-6.7009,-0.91711
0.062876,0.19203,-0.039465,-5.3262,-6.6009,-0.90787
0.11162,0.18305,-0.038566,-5.2441,-6.601,-0.91446
0.1657,0.17444,-0.035732,-5.1449,-6.601,-0.91052
0.20307,0.16426,-0.021367,-5.0443,-6.6011,-0.90932
0.20453,0.15922,-0.011863,-4.944,-6.6013,-0.90921
0.20511,0.16075,-0.0095151,-4.8439,-6.6017,-0.90945
0.19653,0.1451,-0.01154,-4.7437,-6.6023,-0.90969
0.17634,0.10899,-0.015234,-4.6439,-6.6027,-0.90986
0.14838,0.075721,-0.015783,-4.5447,-6.6028,-0.9102
0.12728,0.063547,-0.01312,-4.4472,-6.6025,-0.9113
0.11689,0.059742,-0.0044825,-4.3551,-6.6014,-0.91462
0.079124,0.0635,0.022559,-4.2775,-6.5999,-0.91656
-0.11745,0.057645,-0.0011522,-2.1387,-6.6057,-0.93553
-0.099058,-0.13832,0.023241,-2.0459,-6.6047,-0.92162
-0.045918,-0.20102,0.018114,-1.9446,-6.6038,-0.91346
0.032678,-0.1901,0.018715,-1.8436,-6.603,-0.9109
0.11438,-0.17829,0.017282,-1.7431,-6.602,-0.91002
0.19154,-0.17163,0.015096,-1.6429,-6.6011,-0.90947
0.24486,-0.14498,0.014083,-1.5429,-6.6006,-0.90894
0.26615,-0.10552,0.014598,-1.443,-6.6006,-0.9085
0.26502,-0.066025,0.016097,-1.3431,-6.6007,-0.90826
0.25892,-0.026917,0.020348,-1.2433,-6.6008,-0.90821
0.2591,0.024543,0.027058,-1.1437,-6.6009,-0.90835
0.26422,0.10999,0.03754,-1.0447,-6.6009,-0.90883
0.23383,0.20936,0.054467,-0.94723,-6.6009,-0.91019
0.1047,0.26061,0.040006,-0.85517,-6.6009,-0.914
0.0031002,0.24861,0.0010583,-0.77752,-6.6009,-0.91701
0.062555,0.21031,-0.038883,-5.3262,-6.5009,-0.90787
0.10738,0.20357,-0.0384,-5.2441,-6.5009,-0.91443
0.16035,0.19664,-0.03594,-5.1448,-6.501,-0.9104
0.19196,0.18659,-0.024174,-5.0441,-6.5011,-0.90901
0.19395,0.18181,-0.017503,-4.9436,-6.5013,-0.9086
0.19127,0.18721,-0.01271,-4.8434,-6.5015,-0.90851
0.18657,0.1855,-0.013526,-4.7434,-6.5018,-0.90852
0.16955,0.16504,-0.015444,-4.6436,-6.502,-0.90862
0.14237,0.1415,-0.01487,-4.5444,-6.502,-0.90895
0.11264,0.12384,-0.011078,-4.4469,-6.502,-0.91006
0.10662,0.1141,0.00023762,-4.3548,-6.5018,-0.91349
0.078154,0.092404,0.02858,-4.2771,-6.5016,-0.91578
-0.091299,0.062265,0.0018945,-2.1442,-6.5033,-0.9324
-0.080987,-0.17985,0.015721,-2.0483,-6.5029,-0.92061
-0.052569,-0.27715,0.010118,-1.9459,-6.5025,-0.91247
0.0082818,-0.27864,0.010873,-1.8441,-6.5021,-0.90979
0.072846,-0.25589,0.0081577,-1.7434,-6.5017,-0.90891
0.12838,-0.22257,0.0052588,-1.6431,-6.5012,-0.90854
0.16448,-0.15914,0.0040059,-1.543,-6.501,-0.90831
0.16313,-0.085256,0.0048872,-1.443,-6.5009,-0.90816
0.13201,-0.03541,0.0086386,-1.3431,-6.5009,-0.90809
0.11662,-0.010164,0.014003,-1.2432,-6.5009,-0.90813
0.12484,0.017352,0.019527,-1.1436,-6.5009,-0.90831
0.15247,0.07647,0.024373,-1.0445,-6.5009,-0.90881
0.19032,0.19412,0.042396,-0.94706,-6.5009,-0.91017
0.12497,0.30049,0.046945,-0.85495,-6.5009,-0.91395
0.0062282,0.3064,0.0094854,-0.77709,-6.5009,-0.91668
0.062165,0.22719,-0.03812,-5.3262,-6.4009,-0.90788
0.10384,0.22232,-0.036937,-5.2441,-6.4009,-0.91441
0.15564,0.21661,-0.034013,-5.1448,-6.4009,-0.91034
0.18429,0.20734,-0.024444,-5.044,-6.401,-0.90889
0.18771,0.20434,-0.018869,-4.9435,-6.4011,-0.90839
0.18629,0.20993,-0.012322,-4.8432,-6.4012,-0.90821
0.18243,0.21973,-0.011469,-4.7432,-6.4013,-0.90817
0.17099,0.22089,-0.010503,-4.6435,-6.4014,-0.90824
0.15696,0.21274,-0.0019593,-4.5443,-6.4015,-0.90858
0.12801,0.19063,0.013477,-4.4467,-6.4015,-0.9097
0.085292,0.15702,0.031339,-4.3547,-6.4017,-0.91317
0.052086,0.12449,0.051593,-4.2768,-6.4019,-0.9152
-0.068764,0.0677,0.002698,-2.1489,-6.4019,-0.92876
-0.069957,-0.21268,0.013884,-2.0502,-6.4018,-0.91981
-0.057578,-0.33676,0.0073475,-1.9469,-6.4016,-0.91206
-0.014523,-0.34824,0.0070034,-1.8446,-6.4015,-0.90945
0.032461,-0.32046,0.0048244,-1.7435,-6.4013,-0.90858
0.069272,-0.26927,0.0040086,-1.6431,-6.4011,-0.90824
0.089205,-0.16468,0.0076243,-1.543,-6.401,-0.90808
