"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-0.27806,0.037118,-0.0072882,0.54325,-0.16939,1.0431
-0.38818,-0.013123,-0.025192,0.54519,-0.26031,1.1478
-0.15531,0.11555,0.034923,0.4358,-0.064333,1.0423
-0.1269,0.20578,0.028144,0.4358,0.042182,0.9359
-0.13796,0.30523,0.014647,0.43717,0.14701,0.83042
-0.19067,0.42161,-0.0010128,0.44081,0.24926,0.7391
-0.21937,0.048895,0.033895,0.43716,-0.16982,1.147
-0.33628,0.0033889,0.049492,0.44078,-0.261,1.2492
-0.087884,0.15997,0.050011,0.33022,-0.063086,1.147
-0.058669,0.23178,0.047757,0.33062,0.042962,1.0431
-0.049916,0.30936,0.040124,0.33023,0.14692,0.93707
-0.065946,0.39207,0.02483,0.32929,0.24903,0.8292
-0.11701,0.47899,0.014534,0.33642,0.3498,0.73744
-0.14055,0.096814,0.058531,0.32925,-0.17093,1.249
-0.24153,0.048775,0.087265,0.33635,-0.26261,1.3498
-0.049792,0.23425,0.046841,0.239,-0.059787,1.2492
-0.029797,0.29126,0.036559,0.23968,0.044748,1.1478
-0.016725,0.3506,0.040997,0.23969,0.14774,1.0448
-0.013004,0.41376,0.050583,0.23901,0.24922,0.94026
-0.026617,0.47628,0.052361,0.23751,0.3498,0.83598
-0.068873,0.54392,0.048582,0.24228,0.44997,0.74214
-0.080336,0.17059,0.071856,0.23749,-0.16406,1.3498
-0.14326,0.11695,0.11234,0.24225,-0.25787,1.45
-0.53702,0.1291,-0.13179,1.05,-0.25769,0.74213
-0.48379,0.19521,-0.050582,0.94991,-0.16353,0.73742
-0.51228,0.039241,-0.16704,0.94994,-0.26245,0.83599
-0.43071,0.2638,-0.023272,0.84967,-0.059143,0.73914
-0.42725,0.10191,-0.066792,0.8496,-0.1707,0.82922
-0.49709,-0.0064141,-0.16645,0.84975,-0.26097,0.94026
-0.3508,0.15965,-0.023079,0.74859,-0.062965,0.83052
-0.37331,0.3206,-0.012998,0.74906,0.045124,0.74
-0.38019,0.04312,-0.062874,0.74862,-0.16976,0.93702
-0.47138,-0.019724,-0.10104,0.74921,-0.26028,1.0447
-0.27934,0.084945,-0.0043915,0.64583,-0.064597,0.93571
-0.27477,0.21317,0.0011063,0.64651,0.042831,0.83125
-0.30997,0.36738,-0.0088395,0.64776,0.14774,0.74024
-0.3374,0.012727,-0.01636,0.64655,-0.16927,1.0428
-0.43883,-0.024696,-0.031616,0.64786,-0.26012,1.1476
-0.22369,0.063896,0.033873,0.54121,-0.065242,1.0413
-0.1918,0.15814,0.026362,0.54121,0.041129,0.93525
-0.20008,0.27129,0.010728,0.54288,0.14646,0.83125
-0.24367,0.41921,-0.0064074,0.54515,0.24904,0.74
-0.29075,0.011644,0.034053,0.54286,-0.16929,1.1465
-0.40335,-0.014874,0.051112,0.5451,-0.26028,1.2491
-0.16623,0.091088,0.061431,0.4354,-0.06473,1.1458
-0.12812,0.16223,0.053803,0.43482,0.041036,1.0413
-0.11641,0.24719,0.036151,0.43544,0.14572,0.9357
-0.13075,0.34611,0.013056,0.43709,0.24854,0.83053
-0.17363,0.47133,-0.0033929,0.44089,0.34965,0.73915
-0.23185,0.043108,0.07002,0.437,-0.16986,1.2486
-0.34421,0.0091605,0.096438,0.44073,-0.261,1.3497
-0.098246,0.15193,0.07442,0.33018,-0.063252,1.2486
-0.068189,0.2088,0.065243,0.33072,0.04256,1.1465
-0.051746,0.27372,0.05558,0.33073,0.14634,1.0427
-0.048375,0.34972,0.039793,0.33022,0.24852,0.93698
-0.061181,0.43376,0.018569,0.32931,0.34956,0.82921
-0.10054,0.52323,0.010547,0.33648,0.44991,0.73745
-0.14738,0.099363,0.092585,0.32922,-0.17097,1.3496
-0.24097,0.051797,0.1317,0.33634,-0.26261,1.4499
-0.053964,0.23606,0.077001,0.23899,-0.059831,1.3497
-0.037195,0.28363,0.056004,0.23971,0.044653,1.2491
-0.024213,0.33005,0.045245,0.23988,0.1476,1.1476
-0.014868,0.38711,0.04401,0.23972,0.24908,1.0447
-0.012652,0.45244,0.046944,0.23901,0.3497,0.94023
-0.024911,0.51661,0.044095,0.23752,0.44993,0.83598
-0.062542,0.58248,0.044366,0.2423,0.54999,0.74215
-0.080807,0.17236,0.11054,0.23749,-0.16407,1.4499
-0.14038,0.11805,0.15226,0.24225,-0.25787,1.55
-0.54851,0.13224,-0.14077,1.15,-0.25767,0.74213
-0.50422,0.20002,-0.054796,1.05,-0.16345,0.73743
-0.53163,0.037706,-0.18288,1.05,-0.26244,0.836
-0.46075,0.2671,-0.026058,0.94981,-0.058942,0.73918
-0.45718,0.098681,-0.07696,0.9498,-0.17063,0.82925
-0.52415,-0.012201,-0.18328,0.9499,-0.26096,0.94026
-0.39262,0.15115,-0.028711,0.84928,-0.062884,0.83065
-0.41361,0.32052,-0.014735,0.84946,0.045324,0.74017
-0.41989,0.030556,-0.072455,0.84934,-0.16975,0.93703
-0.50505,-0.027968,-0.11215,0.84969,-0.26027,1.0447
-0.33113,0.056496,-0.0058134,0.74778,-0.064707,0.93575
-0.32755,0.19397,0.0022464,0.74819,0.042775,0.8316
-0.36214,0.36224,-0.0088115,0.74885,0.14771,0.74066
-0.38705,-0.0080665,-0.023,0.74828,-0.16928,1.0427
-0.48027,-0.034071,-0.037344,0.74914,-0.26008,1.1476
-0.2857,0.021423,0.034085,0.64491,-0.065682,1.0409
-0.25478,0.11735,0.030669,0.64491,0.040604,0.93519
-0.26189,0.24059,0.015142,0.64622,0.14618,0.83192
-0.30275,0.41793,-0.0050091,0.64774,0.24882,0.74066
-0.3503,-0.015555,0.032483,0.64624,-0.16918,1.1462
-0.45206,-0.025867,0.052827,0.6478,-0.26009,1.249
-0.23442,0.035415,0.067117,0.54059,-0.065749,1.1451
-0.19462,0.10298,0.059875,0.5397,0.039604,1.0402
-0.18392,0.19188,0.041493,0.54066,0.14483,0.93518
-0.19671,0.30654,0.01501,0.54282,0.24815,0.8316
-0.22307,0.47072,-0.0052784,0.54535,0.34944,0.74017
-0.30199,0.0056242,0.075848,0.54267,-0.16933,1.2483
-0.411,-0.0083061,0.10377,0.54506,-0.26029,1.3497
-0.17673,0.081164,0.091203,0.43519,-0.064941,1.2478
-0.13751,0.13381,0.081015,0.43431,0.040411,1.1451
-0.11893,0.20028,0.065716,0.43435,0.14476,1.0409
-0.11666,0.28496,0.040241,0.43532,0.24769,0.93573
-0.1254,0.38517,0.0087506,0.43717,0.34925,0.83066
-0.14431,0.51693,-0.0061313,0.4411,0.4498,0.7392
-0.2394,0.046369,0.10802,0.43692,-0.1699,1.3493
-0.34407,0.012691,0.14481,0.44072,-0.26101,1.4499
-0.1045,0.15201,0.10343,0.33014,-0.063329,1.3493
-0.077207,0.19672,0.088442,0.33068,0.042366,1.2483
-0.060719,0.24703,0.076104,0.33082,0.14602,1.1462
-0.051944,0.3105,0.059375,0.33073,0.24816,1.0426
-0.048819,0.38781,0.036305,0.33024,0.34929,0.93698
-0.05406,0.47318,0.0096904,0.32938,0.44979,0.82924
-0.07961,0.56177,0.005923,0.33657,0.54995,0.73746
-0.14858,0.10215,0.12942,0.3292,-0.17099,1.4498
-0.23691,0.054122,0.17177,0.33634,-0.26261,1.55
-0.054887,0.23898,0.1117,0.23899,-0.059846,1.4499
-0.041007,0.28354,0.083818,0.23971,0.044616,1.3497
-0.030952,0.31871,0.064657,0.23991,0.14754,1.249
-0.022341,0.36231,0.051422,0.23992,0.249,1.1476
-0.014947,0.4213,0.043196,0.23973,0.34964,1.0447
-0.012263,0.48949,0.039421,0.23902,0.44988,0.94023
-0.022072,0.55367,0.033713,0.23754,0.54997,0.83598
-0.05571,0.61535,0.039898,0.24232,0.64999,0.74215
-0.079307,0.17359,0.1471,0.23749,-0.16407,1.55
-0.1364,0.11844,0.18705,0.24225,-0.25787,1.65
-0.55251,0.13518,-0.14966,1.25,-0.25766,0.74213
-0.5171,0.20437,-0.059119,1.15,-0.16337,0.73744
-0.54322,0.036117,-0.19817,1.15,-0.26242,0.836
-0.48295,0.26991,-0.02909,1.0499,-0.058681,0.73922
-0.47917,0.094809,-0.0869,1.0499,-0.17054,0.82928
-0.54246,-0.018022,-0.19815,1.05,-0.26095,0.94027
-0.42637,0.14215,-0.033626,0.94961,-0.062673,0.83078
-0.44545,0.31724,-0.016693,0.94963,0.045804,0.74033
-0.4511,0.017429,-0.080032,0.94967,-0.16969,0.93708
-0.53087,-0.036374,-0.12168,0.94987,-0.26026,1.0447
-0.3749,0.027434,-0.0031853,0.8488,-0.064663,0.9359
-0.37322,0.17072,0.0074352,0.84899,0.042986,0.83203
-0.40971,0.34556,-0.006195,0.84911,0.14796,0.74124
-0.42695,-0.027489,-0.026371,0.84914,-0.16928,1.0427
-0.5131,-0.042944,-0.041124,0.84966,-0.26008,1.1476
-0.33978,-0.014845,0.036581,0.74711,-0.06587,1.0409
-0.3125,0.078602,0.040472,0.7471,0.040445,0.93548
-0.32222,0.20597,0.027597,0.74793,0.14616,0.83283
-0.36961,0.40946,0.003889,0.74867,0.24862,0.74176
-0.39731,-0.036625,0.033248,0.74806,-0.16921,1.1461
-0.491,-0.034472,0.055047,0.7491,-0.26006,1.249
-0.29564,-0.0086773,0.071865,0.64432,-0.066317,1.1447
-0.25956,0.052593,0.068912,0.64358,0.038786,1.0398
-0.25376,0.14117,0.055291,0.6444,0.14434,0.9354
-0.2691,0.26776,0.029908,0.64621,0.24789,0.83283
-0.28156,0.46227,0.0064249,0.648,0.34907,0.74124
-0.35868,-0.020472,0.080387,0.64607,-0.16924,1.2481
-0.4583,-0.018547,0.11114,0.64778,-0.2601,1.3496
-0.24282,0.025351,0.10225,0.54026,-0.066035,1.2473
-0.20285,0.07014,0.093282,0.53877,0.038669,1.1441
-0.18826,0.13456,0.079486,0.53884,0.14348,1.0398
-0.19178,0.22592,0.054439,0.5405,0.24703,0.93547
-0.19641,0.33982,0.01665,0.54304,0.34895,0.83203
-0.17939,0.51321,-0.00035859,0.54583,0.44961,0.74034
-0.30748,0.009934,0.11917,0.54257,-0.16939,1.3492
-0.41034,-0.0044234,0.15697,0.54505,-0.2603,1.4499
-0.18261,0.081127,0.12327,0.43507,-0.065062,1.3489
-0.14563,0.11969,0.10996,0.43402,0.040074,1.2473
-0.12712,0.16907,0.096444,0.43371,0.14416,1.1447
-0.12171,0.23614,0.074815,0.43415,0.24701,1.0409
-0.11999,0.32158,0.04246,0.43536,0.34875,0.93588
-0.11583,0.42249,0.0025021,0.43738,0.44959,0.83079
-0.1059,0.55211,-0.010116,0.44136,0.54988,0.73923
-0.24063,0.050393,0.14661,0.43689,-0.16993,1.4497
-0.33927,0.015848,0.18743,0.44072,-0.26101,1.55
-0.10619,0.15539,0.13479,0.33011,-0.063368,1.4497
-0.082139,0.19386,0.1151,0.33062,0.042268,1.3492
-0.068093,0.23166,0.10058,0.33077,0.14584,1.2481
-0.060651,0.28094,0.084096,0.3308,0.24793,1.1461
-0.05508,0.34562,0.060308,0.33072,0.34907,1.0426
-0.04836,0.42416,0.030762,0.3303,0.44964,0.93703
-0.043969,0.50864,-0.00088397,0.32947,0.54989,0.82927
-0.057639,0.59262,0.0011936,0.33665,0.64997,0.73746
-0.14628,0.10525,0.16401,0.32919,-0.171,1.5499
-0.23061,0.056084,0.20657,0.33634,-0.26262,1.65
-0.053889,0.2422,0.14508,0.23899,-0.059853,1.55
-0.041923,0.28658,0.1155,0.2397,0.0446,1.4499
-0.034102,0.31635,0.091572,0.23991,0.14751,1.3496
-0.028389,0.34746,0.072513,0.23994,0.24896,1.249
-0.022616,0.39265,0.054999,0.23992,0.34959,1.1476
-0.015804,0.45424,0.038973,0.23973,0.44985,1.0447
