"U:0","U:1","U:2","Points:0","Points:1","Points:2"
1.4495e-05,0.00013124,8.3884e-06,9.5587,4.1509,0.24283
5.6826e-06,0.0001419,2.3966e-06,9.5667,4.0498,0.13575
1.7724e-06,0.00010447,1.2894e-07,9.5622,3.9499,0.040382
-1.8186e-05,0.00011843,1.9946e-05,9.6465,4.2454,0.44928
-1.3005e-05,0.00013569,1.5751e-05,9.654,4.146,0.34949
-5.7989e-06,0.00012636,1.1722e-05,9.6587,4.0487,0.24964
-6.3519e-06,9.9574e-05,3.7451e-06,9.6616,3.9498,0.14948
-5.1432e-06,7.6799e-05,1.2744e-06,9.6568,3.8502,0.0555
-2.5805e-05,0.00017974,-3.52e-06,9.1503,4.3501,0.039915
-4.8439e-05,0.00019275,-3.0484e-06,9.2503,4.4501,0.039942
-6.5787e-05,0.00018525,-4.2645e-06,9.2507,4.3504,0.13073
-6.642e-05,0.00019805,-1.4203e-06,9.3502,4.5501,0.039972
-8.623e-05,0.00018707,-9.489e-06,9.3503,4.4508,0.13095
-7.438e-05,0.0001511,-5.0975e-06,9.3501,4.3519,0.23397
-7.8155e-05,0.00019052,-8.8041e-06,9.4501,4.6502,0.040048
-9.9072e-05,0.00017819,-1.3352e-05,9.4498,4.5511,0.1312
-8.597e-05,0.00014469,-1.1365e-05,9.4482,4.4533,0.23484
-6.3508e-05,0.00011726,1.4345e-06,9.4465,4.3554,0.34002
-7.4486e-05,0.00017289,-1.3211e-05,9.55,4.7502,0.040272
-0.00010104,0.00016364,-1.1962e-05,9.5497,4.6511,0.13168
-9.2738e-05,0.00013999,-1.4767e-05,9.5477,4.554,0.23531
-6.9227e-05,0.0001096,-2.4008e-06,9.5432,4.4583,0.34103
-2.5394e-05,9.9744e-05,1.4798e-05,9.5397,4.3601,0.44561
-5.6123e-05,0.00016733,6.0362e-06,9.65,4.8501,0.040894
-8.0119e-05,0.00016456,-3.5221e-06,9.6499,4.7509,0.13275
-7.6262e-05,0.00016601,-1.2949e-05,9.6488,4.6535,0.23561
-7.0821e-05,0.00013996,-6.2219e-06,9.6453,4.5585,0.34063
-4.2701e-05,0.00010467,1.1604e-05,9.6391,4.4633,0.44563
6.3934e-05,0.00014068,3.0295e-05,9.6386,4.3557,0.54858
-4.3661e-05,0.00019696,1.3175e-05,9.75,4.9501,0.044017
-5.4464e-05,0.00022456,6.3463e-06,9.75,4.8507,0.13514
-4.8535e-05,0.00024547,-3.277e-06,9.7498,4.7525,0.23622
-4.369e-05,0.00024584,-6.1144e-06,9.7491,4.6566,0.3395
-4.1529e-05,0.0002076,5.5009e-06,9.7473,4.5621,0.44413
-3.3146e-05,0.00015322,2.3933e-05,9.7439,4.4664,0.5477
2.2766e-05,2.3343e-07,3.9157e-05,9.7458,4.3542,0.64953
-1.3255e-05,0.00015385,-3.6219e-06,9.1505,4.25,0.039926
-4.2806e-05,0.00016255,-1.2889e-06,9.2514,4.2503,0.13084
-7.8332e-06,0.00012797,-2.8019e-06,9.2517,4.15,0.039988
-4.9623e-05,0.00013747,-3.5253e-07,9.3518,4.2514,0.23456
-2.3563e-05,0.00013801,1.2173e-07,9.3541,4.1503,0.13152
-1.1937e-06,0.00011113,-1.7959e-06,9.3545,4.05,0.04001
-3.7031e-05,0.00011547,6.4619e-06,9.4499,4.2538,0.34135
-1.8395e-05,0.00012711,3.5787e-06,9.4563,4.151,0.238
-5.6094e-06,0.00013091,1.5119e-06,9.46,4.05,0.13277
