"Points:0","Points:1","Points:2","U:0","U:1","U:2"
5.3503,-0.20677,0.24936,-0.00096311,0.04957,-0.0018841
5.25,0.14557,0.071987,-0.011461,0.0267,-0.0020739
5.2502,0.027404,0.15566,-0.0040933,0.043411,-0.0021504
5.2503,-0.10427,0.24997,-0.002188,0.048139,-0.0020738
5.2501,-0.20821,0.35019,-0.00069008,0.049893,-0.00059665
5.15,0.24786,0.072602,-0.014258,0.02954,-0.0014632
5.1499,0.1377,0.15926,-0.0059061,0.044756,-0.00076211
5.1499,0.013298,0.25368,-0.0039222,0.047096,-0.0011585
5.1499,-0.1105,0.35064,-0.0019811,0.049287,-0.0011218
5.15,-0.20884,0.45052,-0.00059398,0.049969,-0.00027466
5.0499,0.34896,0.072781,-0.016862,0.03221,-0.00098448
5.0495,0.24315,0.1607,-0.0074941,0.04642,2.4281e-05
5.0491,0.12721,0.25666,-0.005394,0.047546,-0.00055223
5.049,0.003185,0.35242,-0.0034178,0.048756,-0.00096249
5.0494,-0.11325,0.45077,-0.0017972,0.049776,-0.00068156
5.0499,-0.20912,0.55046,-0.00053987,0.049997,-0.0001383
4.9498,0.44947,0.072786,-0.018617,0.035533,-0.0005854
4.9489,0.3462,0.16107,-0.0085868,0.048329,0.00064128
4.9477,0.23653,0.25807,-0.0064932,0.048858,-0.00034169
4.947,0.11832,0.35422,-0.0046096,0.049224,-0.00059194
4.9473,-0.0016302,0.4515,-0.0029684,0.049703,-0.00066924
4.9484,-0.1141,0.55059,-0.0015977,0.049989,-0.00038367
4.9495,-0.20914,0.65029,-0.00048357,0.050006,-7.9936e-05
4.8495,0.54972,0.072627,-0.019201,0.039751,-0.00020462
4.848,0.44799,0.16073,-0.009047,0.050729,0.0012261
4.8457,0.34262,0.25806,-0.0070029,0.050688,-8.0023e-05
4.8439,0.23152,0.3549,-0.0053232,0.050571,-0.00024359
4.8434,0.11466,0.45218,-0.0038166,0.050312,-0.00041023
4.8445,-0.0017146,0.55083,-0.0025095,0.050205,-0.00042684
4.8465,-0.11337,0.65035,-0.0013636,0.050098,-0.00023201
4.8483,-0.2089,0.75014,-0.00041386,0.050013,-5.0485e-05
4.7491,0.64987,0.072084,-0.018288,0.044555,0.00019391
4.7463,0.54903,0.15938,-0.0087427,0.053471,0.0017982
4.7428,0.44646,0.25659,-0.0067834,0.053045,0.00029
4.7399,0.34097,0.35399,-0.0053722,0.052478,0.00014148
4.7384,0.23158,0.452,-0.004129,0.051687,-0.00014426
4.7387,0.11827,0.55086,-0.0030134,0.051008,-0.0002925
4.7405,0.002979,0.65038,-0.0019967,0.050518,-0.00028775
4.743,-0.11073,0.75018,-0.0010822,0.050164,-0.00015048
4.7457,-0.20832,0.85006,-0.00032867,0.050017,-3.4835e-05
4.6487,0.74995,0.070485,-0.015576,0.049826,0.00057774
4.6428,0.64961,0.15606,-0.0075136,0.056625,0.0023034
4.6384,0.54862,0.25352,-0.0057039,0.055928,0.00065465
4.6356,0.44654,0.3519,-0.0046671,0.054843,0.00051008
4.6341,0.34283,0.45099,-0.00376,0.053588,7.9252e-05
4.6337,0.23681,0.5505,-0.0029518,0.052451,-0.00012604
4.634,0.1274,0.65026,-0.002189,0.051511,-0.00022253
4.635,0.01321,0.75015,-0.0014523,0.050766,-0.00020089
4.6371,-0.10458,0.85007,-0.00075343,0.050227,-0.00010749
4.6413,-0.20695,0.95002,-0.00021778,0.050021,-2.662e-05
4.5495,0.85002,0.066829,-0.010828,0.055348,0.00081627
4.5359,0.74991,0.14992,-0.0055264,0.060204,0.0027167
4.5328,0.64963,0.24956,-0.0038511,0.059196,0.00098823
4.5317,0.5491,0.34969,-0.0031773,0.057593,0.00086878
4.5312,0.44815,0.44992,-0.0026105,0.05585,0.00030652
4.5309,0.34651,0.55004,-0.0020971,0.054301,4.209e-05
4.5307,0.24365,0.65007,-0.0016273,0.052972,-0.00011336
4.5305,0.13834,0.75007,-0.0011769,0.051888,-0.00017423
4.5296,0.0279,0.85005,-0.0007279,0.051007,-0.00015459
4.528,-0.091242,0.95002,-0.00028853,0.050326,-8.7409e-05
4.533,-0.20171,1.05,-5.235e-05,0.050005,-2.3427e-05
4.4603,0.95016,0.067436,-0.0046677,0.056437,0.0012351
4.4407,0.85006,0.15001,-0.0020151,0.062902,0.0036774
4.4399,0.74996,0.2484,-0.0011062,0.061392,0.0015773
4.44,0.64988,0.3487,-0.00090069,0.059156,0.0014865
4.44,0.54977,0.44941,-0.0007488,0.056906,0.00066164
4.44,0.4496,0.54982,-0.00060333,0.05499,0.00030331
4.4399,0.34926,0.64997,-0.0004676,0.053375,7.4717e-05
4.4399,0.24849,0.75001,-0.00034606,0.052083,-5.0904e-05
4.4396,0.14664,0.85001,-0.00023717,0.051118,-9.5348e-05
4.4386,0.042737,0.95001,-0.00013594,0.05043,-8.5354e-05
4.4363,-0.06452,1.05,-4.5379e-05,0.049898,-4.5188e-05
4.4387,-0.16866,1.15,-2.5209e-05,0.049692,-1.3506e-05
5.6527,-0.1629,0.061376,-0.0037788,0.035521,-0.0028872
5.5514,-0.064061,0.065046,-0.0051094,0.023835,-0.0044392
5.5528,-0.20103,0.14489,-0.00074934,0.048568,-0.0033155
5.4505,0.041647,0.069974,-0.0066827,0.022146,-0.0031356
5.4513,-0.090653,0.14827,-0.0021647,0.044214,-0.0040038
5.4513,-0.20661,0.24905,-0.00092341,0.04956,-0.0019034
5.3502,0.14563,0.071935,-0.011217,0.026089,-0.0021493
