"Points:0","Points:1","Points:2","U:0","U:1","U:2"
4.531,0.032621,0.24745,-0.0039541,0.011696,0.0069093
4.5283,-0.089853,0.34812,-0.00099316,0.011824,0.0039487
4.5331,-0.20155,0.44955,0.0012517,0.0093158,0.00091892
4.4599,0.35002,0.067467,-0.0027387,0.01412,0.0016363
4.4406,0.24956,0.14989,-0.0033197,0.015142,0.0033165
4.4395,0.1477,0.24802,-0.0033097,0.01556,0.0064693
4.4386,0.043415,0.34834,-0.002181,0.013417,0.0062711
4.4363,-0.06429,0.4493,-0.00061445,0.010556,0.002036
4.4387,-0.16865,0.54992,0.00033946,0.0076184,0.00037778
5.05,-0.16586,0.063726,-0.0079306,-0.028868,0.0055788
4.9499,-0.065042,0.065669,-0.0027883,-0.026295,0.0031851
4.9498,-0.20145,0.1464,-0.0039179,-0.019325,0.011081
4.8495,0.041651,0.069974,-0.0024036,-0.025496,0.0014728
4.8486,-0.090646,0.14827,-0.0024451,-0.010491,0.0074635
4.8487,-0.20661,0.24905,-0.00086679,0.0016685,0.0036648
4.749,0.14618,0.071289,-0.0033442,-0.021834,0.00097284
4.7463,0.02958,0.15407,-0.0028218,-0.0091191,0.0055784
4.7448,-0.10182,0.24862,-0.0039429,0.0066698,0.0089261
4.746,-0.20747,0.34955,-0.00087245,0.0068596,0.0020595
4.6485,0.2487,0.070292,-0.0034369,-0.016901,0.00091935
4.6425,0.142,0.15445,-0.0030505,-0.006292,0.0043862
4.6384,0.023286,0.24987,-0.0041949,0.0075451,0.008494
4.6379,-0.1019,0.34886,-0.0025122,0.011462,0.0056613
4.6414,-0.20667,0.44988,-0.00019123,0.0085775,0.0010987
4.5493,0.34975,0.066802,-0.0025333,-0.0059142,0.00092029
4.5357,0.24803,0.14959,-0.0024649,0.0020456,0.0039348
4.5323,0.14238,0.24861,-0.0032685,0.011104,0.0076539
4.5302,0.030098,0.34857,-0.0025623,0.013414,0.0070008
4.5281,-0.090622,0.44936,2.8472e-05,0.01152,0.0028129
4.533,-0.20164,0.55002,0.0015498,0.0095164,0.00063806
4.46,0.45002,0.067475,-0.0020673,0.013595,0.0013292
4.4407,0.34989,0.15,-0.0026605,0.014812,0.0029302
4.4398,0.24919,0.24825,-0.002865,0.016673,0.0064835
4.4397,0.14721,0.34851,-0.0024692,0.01597,0.0073315
4.4387,0.043034,0.44929,-0.0012881,0.012775,0.0054272
4.4363,-0.064448,0.54984,-3.2829e-05,0.0096824,0.0012808
4.4387,-0.16868,0.65006,0.00050909,0.0077202,0.00021879
5.15,-0.16586,0.063739,-0.006686,-0.035053,0.006556
5.05,-0.065111,0.065721,-0.0004973,-0.034396,0.0024936
5.05,-0.2015,0.14654,-0.0039487,-0.028007,0.013929
4.9498,0.041432,0.07012,-0.0010172,-0.033222,0.00056022
4.9495,-0.091055,0.14864,-0.0013421,-0.019537,0.0071983
4.9496,-0.20676,0.24936,-0.00081037,-0.0059989,0.0095719
4.8495,0.14581,0.07178,-0.0021592,-0.029525,0.00028226
4.8484,0.028276,0.1551,-0.0019091,-0.016364,0.005097
4.8477,-0.10331,0.24941,-0.0020191,0.0015596,0.01065
4.8485,-0.20791,0.34992,-0.0009793,0.0054379,0.0027759
4.749,0.2483,0.071841,-0.0032289,-0.025029,0.00015167
4.7463,0.13989,0.15737,-0.0028917,-0.013215,0.0039278
4.7438,0.017847,0.2518,-0.0026013,0.0021804,0.0096172
4.7439,-0.10691,0.34963,-0.0027949,0.010399,0.0079037
4.7458,-0.20792,0.45017,-0.00040444,0.0081303,0.0014641
4.6486,0.34947,0.070427,-0.0034267,-0.018894,0.0002992
4.6427,0.24626,0.15549,-0.0030032,-0.009346,0.003376
4.6384,0.13641,0.2518,-0.002572,0.0042399,0.007745
4.6365,0.017926,0.34971,-0.0032486,0.011867,0.0085294
4.6375,-0.10336,0.44973,-0.0010743,0.011867,0.0039214
4.6413,-0.20682,0.55017,8.7607e-05,0.0089266,0.00074582
4.5494,0.4499,0.066825,-0.0020679,-0.0069826,0.00059216
4.5359,0.34914,0.14982,-0.0018607,-0.00048918,0.0029959
4.5327,0.24652,0.24917,-0.0019212,0.0090844,0.0071215
4.5313,0.14052,0.34906,-0.0023025,0.014545,0.0082201
4.5299,0.028944,0.44941,-0.0015822,0.013646,0.0059487
4.5281,-0.09096,0.54988,0.00064599,0.010911,0.0018073
4.533,-0.20168,0.65011,0.0017543,0.0096201,0.00041465
4.46,0.55,0.067472,-0.0014354,0.012992,0.0010249
4.4407,0.44995,0.15003,-0.0020072,0.014008,0.002456
4.4399,0.3497,0.24836,-0.0023625,0.016741,0.0061242
4.44,0.24891,0.34861,-0.0021676,0.0178,0.0074816
4.4397,0.14692,0.44933,-0.0016887,0.015609,0.0070732
4.4386,0.042862,0.54979,-0.00068438,0.011629,0.0039265
4.4363,-0.0645,0.65001,0.00029037,0.0091595,0.00075902
4.4387,-0.16867,0.75006,0.00057829,0.0078166,0.00012414
5.25,-0.16586,0.063726,-0.0035388,-0.042111,0.0083261
5.15,-0.06512,0.065732,0.0027026,-0.040161,0.0019475
5.15,-0.20151,0.14657,-0.0031484,-0.035356,0.014257
5.05,0.041364,0.070167,0.0021982,-0.040767,-0.00051265
5.0499,-0.091217,0.14878,-0.0004686,-0.026776,0.0065988
5.0499,-0.20683,0.24947,-0.00040158,-0.013896,0.011644
4.9498,0.14564,0.071936,-0.00016001,-0.037224,-0.00060991
4.9493,0.027673,0.1555,-0.0015794,-0.022615,0.0037078
4.9491,-0.10398,0.24981,-0.00055627,-0.0050317,0.011023
4.9496,-0.20811,0.35011,-0.00051286,0.0029505,0.0034917
4.8495,0.24806,0.072363,-0.0013875,-0.032555,-0.00044547
4.8482,0.13871,0.15856,-0.0029074,-0.018848,0.0026273
4.8469,0.015263,0.25287,-0.001131,-0.0030069,0.008734
4.8471,-0.10898,0.35016,-0.002204,0.0089176,0.0097734
4.8484,-0.20844,0.45036,-0.00055644,0.0075123,0.0019505
4.7491,0.34925,0.072007,-0.0027647,-0.027259,-0.00040342
4.7463,0.24487,0.15865,-0.003652,-0.015121,0.0022827
4.7433,0.13197,0.2543,-0.0015874,-0.0013677,0.0069992
4.7421,0.01002,0.3509,-0.0024355,0.0096201,0.0096783
4.7434,-0.10901,0.45015,-0.0015324,0.012139,0.0055734
4.7458,-0.20813,0.5503,-0.00011422,0.0087114,0.0010032
4.6487,0.44976,0.070468,-0.0031394,-0.020317,-0.00014169
4.6428,0.34814,0.15586,-0.0034258,-0.010513,0.0023736
4.6385,0.24298,0.25278,-0.0017127,0.0010854,0.0059713
4.636,0.13218,0.35067,-0.0022991,0.011642,0.0088885
4.6357,0.015397,0.44995,-0.002233,0.013508,0.0070953
4.6373,-0.10402,0.55007,-0.00026797,0.011437,0.0024585
4.6413,-0.20689,0.65017,0.00026735,0.0090682,0.00047868
4.5494,0.54995,0.066831,-0.0017577,-0.0072205,0.00039317
4.5359,0.44956,0.14989,-0.0016177,-0.0018428,0.0023082
4.5328,0.34828,0.24941,-0.00099337,0.0065069,0.0057015
4.5317,0.24531,0.34938,-0.0013676,0.014589,0.0083425
4.5309,0.13945,0.44958,-0.0017217,0.01581,0.0075152
4.5298,0.028391,0.54985,-0.00087526,0.012904,0.0044106
4.528,-0.091114,0.65004,0.0010329,0.010499,0.0011072
4.533,-0.20169,0.75008,0.0018886,0.0097078,0.00024988
4.46,0.64999,0.067469,-0.00093223,0.012435,0.00076069
4.4407,0.54996,0.15003,-0.0014109,0.012974,0.00199
4.4399,0.44985,0.24839,-0.0018372,0.016087,0.0056328
4.44,0.34953,0.34867,-0.0017287,0.018571,0.007234
4.44,0.24872,0.44936,-0.0015787,0.017942,0.007313
4.4397,0.14677,0.54979,-0.0010739,0.014484,0.0059183
4.4386,0.042789,0.64997,-0.0003509,0.010501,0.0024485
4.4363,-0.064514,0.75003,0.00043397,0.0090243,0.0004275
4.4387,-0.16867,0.85003,0.00061295,0.0078935,5.4637e-05
5.35,-0.16578,0.063646,-0.00072681,-0.047724,0.0091745
5.25,-0.065112,0.065721,0.0070866,-0.046652,0.0026704
5.25,-0.2015,0.14654,-0.00097264,-0.043304,0.013742
5.15,0.041351,0.070178,0.0066727,-0.046605,-0.0010501
5.15,-0.091259,0.14881,0.0012337,-0.033265,0.0062321
5.15,-0.20685,0.2495,-9.2182e-06,-0.020028,0.011894
5.0499,0.14558,0.071988,0.0042755,-0.044847,-0.0015706
5.0497,0.027413,0.15566,-0.00030099,-0.029002,0.0019506
5.0497,-0.10427,0.24997,2.1211e-06,-0.010822,0.0091888
5.0499,-0.2082,0.35019,-3.3772e-05,0.0003855,0.0062607
4.9498,0.24794,0.072531,0.0013585,-0.040099,-0.0013604
4.9491,0.13809,0.15903,-0.0022458,-0.024556,0.00053415
4.9485,0.014031,0.25339,-0.00073816,-0.0078424,0.0064754
4.9487,-0.10994,0.35047,-0.0012336,0.0064362,0.010102
4.9495,-0.20869,0.45047,-0.00058934,0.0065903,0.0024992
4.8495,0.3491,0.072545,9.2024e-06,-0.034849,-0.0009359
4.8481,0.24397,0.15996,-0.0035803,-0.020396,0.00043746
4.8463,0.12934,0.25569,-0.0016806,-0.0055004,0.0048882
4.8457,0.006018,0.35172,-0.0013272,0.0073348,0.0099145
4.8468,-0.1115,0.45047,-0.0017066,0.011819,0.0073035
4.8483,-0.2087,0.55039,-0.00029202,0.0084409,0.0013127
4.7491,0.44963,0.072061,-0.0015329,-0.029144,-0.00077639
4.7463,0.34727,0.15913,-0.0040936,-0.015849,0.00081195
4.7431,0.23993,0.25565,-0.0021373,-0.0033389,0.0040218
4.741,0.12522,0.35235,-0.0013388,0.0086215,0.0088414
4.7412,0.0059994,0.45062,-0.0019558,0.012697,0.0083466
4.7432,-0.10999,0.55029,-0.00067917,0.011881,0.0034233
4.7457,-0.20823,0.65022,8.3338e-05,0.0089167,0.00063056
4.6487,0.54987,0.070481,-0.0021629,-0.021711,-0.00038618
4.6428,0.449,0.156,-0.0036291,-0.010797,0.0015154
4.6385,0.34619,0.25324,-0.0019451,-0.00050625,0.003951
4.6358,0.24012,0.35133,-0.0011168,0.010334,0.0078809
4.6348,0.12963,0.45036,-0.0019629,0.01497,0.0081329
4.6353,0.014173,0.55012,-0.0014533,0.013418,0.0053243
4.6372,-0.10433,0.65014,0.00023151,0.010893,0.0014686
4.6413,-0.20692,0.7501,0.00037851,0.0091545,0.00029644
4.5494,0.64997,0.066832,-0.0015908,-0.0072877,0.00033035
4.5359,0.54975,0.14991,-0.0015691,-0.002319,0.0018574
4.5328,0.44906,0.24951,-0.00072869,0.0047134,0.0043537
4.5317,0.34751,0.34956,-0.00034013,0.013649,0.0076034
4.5312,0.24449,0.44974,-0.0011282,0.017163,0.007845
4.5307,0.13886,0.5499,-0.0013212,0.015529,0.0061022
4.5297,0.028117,0.65001,-0.00037856,0.011983,0.0029312
4.528,-0.091186,0.75006,0.0012908,0.010348,0.00062916
4.533,-0.2017,0.85004,0.0019732,0.0097911,0.00010592
4.46,0.75001,0.067464,-0.00039172,0.011921,0.00051148
4.4407,0.64997,0.15002,-0.00095501,0.011915,0.0015927
4.4399,0.54989,0.2484,-0.001357,0.015042,0.0051171
4.44,0.44975,0.34869,-0.0013234,0.01861,0.0068606
4.44,0.34941,0.44939,-0.001239,0.019431,0.007088
4.4399,0.2486,0.5498,-0.0011142,0.017163,0.0063935
4.4396,0.1467,0.64996,-0.00069477,0.012939,0.0041723
4.4386,0.042759,0.75001,-0.00015736,0.0099212,0.0013947
4.4363,-0.064517,0.85002,0.00053702,0.0090042,0.00017579
4.4387,-0.16866,0.95001,0.00061208,0.0079243,-2.9733e-05
5.4504,-0.16546,0.063376,0.0017394,-0.046822,0.00865
5.3501,-0.065044,0.065669,0.0098267,-0.051234,0.0041886
5.3502,-0.20145,0.1464,0.0013966,-0.052682,0.016138
5.25,0.041362,0.070167,0.011659,-0.052814,-0.00027972
5.2501,-0.09122,0.14878,0.0035244,-0.041025,0.0069189
5.25,-0.20683,0.24947,0.00035424,-0.028216,0.01172
5.15,0.14556,0.072,0.0098526,-0.05052,-0.0019505
5.15,0.027338,0.1557,0.0025594,-0.035815,0.0008306
5.15,-0.10435,0.25002,0.00048831,-0.017332,0.0071117
5.15,-0.20823,0.35021,0.00040036,-0.0048137,0.0078557
5.0499,0.24788,0.072588,0.0069846,-0.047663,-0.0023286
5.0496,0.13779,0.15921,0.00035553,-0.03162,-0.0017632
5.0493,0.013468,0.25362,-0.0005453,-0.013007,0.003659
5.0495,-0.11037,0.3506,-0.00056105,0.0035279,0.0094019
5.0499,-0.2088,0.45051,-0.00055863,0.0056903,0.0027782
4.9498,0.34901,0.072721,0.003641,-0.042355,-0.0018174
4.949,0.24344,0.16049,-0.0021803,-0.026548,-0.0019732
4.948,0.12792,0.25636,-0.0018189,-0.0097219,0.0017889
4.9478,0.0040846,0.35219,-0.00072914,0.0047833,0.0086511
4.9485,-0.1127,0.45067,-0.0015209,0.010705,0.0081622
4.9495,-0.20898,0.55044,-0.00037676,0.0079134,0.0015973
4.8495,0.44954,0.072606,0.0021649,-0.037049,-0.001287
4.848,0.34663,0.16051,-0.0035598,-0.021419,-0.0012843
4.846,0.23782,0.25727,-0.0028262,-0.00703,0.001208
4.8446,0.12076,0.35354,-0.00085387,0.0059407,0.0074687
4.845,0.00090746,0.45116,-0.0015472,0.012047,0.0090641
4.8466,-0.11274,0.55047,-0.0010108,0.012192,0.0046124
4.8483,-0.20883,0.65026,-0.00010441,0.0088203,0.00082955
4.7491,0.54979,0.072079,0.00020164,-0.031343,-0.0010407
4.7463,0.44844,0.15931,-0.0040571,-0.016112,-0.00034229
4.7429,0.34418,0.2563,-0.0029886,-0.0041072,0.0013727
4.7403,0.2352,0.35339,-0.00084313,0.0071487,0.0063161
4.7395,0.12078,0.45135,-0.0014557,0.013761,0.0084798
4.7407,0.0040147,0.55049,-0.0015622,0.013487,0.0063948
4.7431,-0.11048,0.65025,-0.00012579,0.011162,0.0020106
4.7457,-0.20829,0.75013,0.00022226,0.0090292,0.00038729
4.6487,0.64992,0.070485,-0.0006854,-0.023535,-0.00050832
4.6428,0.5494,0.15605,-0.0034875,-0.010675,0.00083604
4.6385,0.44779,0.25343,-0.0024536,-0.00090728,0.002243
4.6357,0.34431,0.3517,-0.00046661,0.008923,0.0059076
4.6344,0.23811,0.45073,-0.0011914,0.015495,0.0078318
4.6342,0.1282,0.5503,-0.0016456,0.015685,0.0067076
4.6351,0.013546,0.65017,-0.00077342,0.01257,0.0035718
4.6371,-0.10449,0.75011,0.00055208,0.010608,0.00084781
4.6413,-0.20694,0.85005,0.00046571,0.0092757,0.00015986
4.5494,0.74999,0.066831,-0.0013661,-0.0076703,0.00029051
4.5359,0.64984,0.14992,-0.0015662,-0.0022945,0.0016055
4.5328,0.54943,0.24955,-0.00080229,0.0038401,0.0034108
4.5317,0.44856,0.34964,0.00037277,0.01228,0.0062032
4.5312,0.34693,0.44985,-0.00035962,0.017759,0.007511
4.5309,0.24397,0.54998,-0.0010829,0.017635,0.0066643
4.5305,0.13853,0.65003,-0.00093581,0.014339,0.0043365
4.5297,0.027976,0.75005,9.1977e-06,0.011338,0.0016872
4.528,-0.091223,0.85004,0.0014774,0.010358,0.0002372
4.533,-0.20171,0.95002,0.0020339,0.0098506,-6.9405e-05
4.4601,0.85006,0.067453,-0.00023903,0.011315,0.00040784
4.4407,0.74999,0.15002,-0.00048099,0.011005,0.0013253
4.4399,0.64992,0.2484,-0.00094416,0.013856,0.0046138
4.44,0.54983,0.3487,-0.00098874,0.018175,0.0064817
4.44,0.44966,0.4494,-0.00085599,0.020231,0.0066968
4.44,0.34932,0.54981,-0.00091669,0.01918,0.0062678
4.4399,0.24853,0.64997,-0.00078431,0.015719,0.0048954
4.4396,0.14666,0.75001,-0.00046437,0.011635,0.0023634
4.4386,0.042745,0.85001,3.7207e-05,0.0096732,0.00054937
4.4363,-0.064519,0.95001,0.00061626,0.0089749,-0.00013842
4.4387,-0.16866,1.05,0.0005827,0.0079126,-0.00017922
5.5515,-0.16461,0.062711,0.0038951,-0.03867,0.0058666
5.4505,-0.064774,0.065506,0.01003,-0.051928,0.0046408
5.4509,-0.20132,0.14594,0.0061707,-0.064106,0.018115
5.3501,0.041429,0.070119,0.014755,-0.05672,0.00081211
5.3505,-0.091061,0.14864,0.0071476,-0.050628,0.0074923
5.3503,-0.20677,0.24936,0.0020976,-0.040616,0.011132
5.25,0.14557,0.071987,0.015828,-0.05692,-0.0010656
5.2502,0.027404,0.15566,0.0062957,-0.04396,0.0010545
5.2503,-0.10427,0.24997,0.0013738,-0.026278,0.0056386
5.2501,-0.20821,0.35019,0.0010109,-0.011636,0.0077677
5.15,0.24786,0.072602,0.013869,-0.053356,-0.0024723
5.1499,0.1377,0.15926,0.0050973,-0.039064,-0.0029497
5.1499,0.013298,0.25368,0.0009902,-0.019726,0.0012326
5.1499,-0.1105,0.35064,2.6576e-05,-0.0015662,0.0079411
5.15,-0.20884,0.45052,-0.00021481,0.0037679,0.0029833
5.0499,0.34896,0.072781,0.010855,-0.050166,-0.0025458
5.0495,0.24315,0.1607,0.002178,-0.03491,-0.00429
5.0491,0.12721,0.25666,-0.00069643,-0.015608,-0.0014225
5.049,0.003185,0.35242,-0.00035919,0.0011727,0.0063014
5.0494,-0.11325,0.45077,-0.0014316,0.0095207,0.0080829
5.0499,-0.20912,0.55046,-0.00044965,0.0073693,0.0018346
4.9498,0.44947,0.072786,0.0068281,-0.044804,-0.0020278
4.9489,0.3462,0.16107,-0.0010874,-0.028516,-0.0036139
4.9477,0.23653,0.25807,-0.00265,-0.011839,-0.0021692
4.947,0.11832,0.35422,-0.00089327,0.0028637,0.0046511
4.9473,-0.0016302,0.4515,-0.001176,0.010801,0.0085722
4.9484,-0.1141,0.55059,-0.0012537,0.011964,0.0055407
4.9495,-0.20914,0.65029,-0.00025007,0.0085986,0.0010244
4.8495,0.54972,0.072627,0.0050327,-0.039607,-0.0015744
4.848,0.44799,0.16073,-0.0026456,-0.022361,-0.0023519
4.8457,0.34262,0.25806,-0.0036651,-0.0080237,-0.0016853
4.8439,0.23152,0.3549,-0.0014174,0.004318,0.0036416
4.8434,0.11466,0.45218,-0.0010624,0.012507,0.0080403
4.8445,-0.0017146,0.55083,-0.0014949,0.013383,0.0072696
4.8465,-0.11337,0.65035,-0.00044591,0.011607,0.0027253
4.8483,-0.2089,0.75014,3.3026e-05,0.008999,0.00052114
4.7491,0.64987,0.072084,0.0025988,-0.034108,-0.0013778
4.7463,0.54903,0.15938,-0.003482,-0.016392,-0.0010851
4.7428,0.44646,0.25659,-0.0036135,-0.0042359,-0.00060992
4.7399,0.34097,0.35399,-0.00121,0.0060938,0.0033339
4.7384,0.23158,0.452,-0.00085339,0.013917,0.0071061
4.7387,0.11827,0.55086,-0.0014901,0.015412,0.0072145
4.7405,0.002979,0.65038,-0.0010315,0.012795,0.0044268
4.743,-0.11073,0.75018,0.00024665,0.010725,0.0011786
4.7457,-0.20832,0.85006,0.00031571,0.0091594,0.00023335
4.6487,0.74995,0.070485,0.0011791,-0.026312,-0.00069562
4.6428,0.64961,0.15606,-0.0029698,-0.010579,0.00031663
4.6384,0.54862,0.25352,-0.0028087,-0.00065694,0.00096473
4.6356,0.44654,0.3519,-0.00056371,0.0081678,0.0038512
4.6341,0.34283,0.45099,-0.00048274,0.015404,0.0066116
4.6337,0.23681,0.5505,-0.00128,0.017215,0.0067963
4.634,0.1274,0.65026,-0.0012064,0.014963,0.0049272
4.635,0.01321,0.75015,-0.00018609,0.011842,0.0021348
4.6371,-0.10458,0.85007,0.00080652,0.010622,0.00040927
4.6413,-0.20695,0.95002,0.00055401,0.0094185,1.2183e-05
4.5495,0.85002,0.066829,-0.00033726,-0.0093806,8.8659e-05
4.5359,0.74991,0.14992,-0.0014773,-0.0021653,0.0014853
4.5328,0.64963,0.24956,-0.00096733,0.0037349,0.0028444
4.5317,0.5491,0.34969,0.00067542,0.01114,0.0048617
4.5312,0.44815,0.44992,0.00035755,0.017826,0.0066232
4.5309,0.34651,0.55004,-0.00060425,0.019094,0.0064992
4.5307,0.24365,0.65007,-0.00095006,0.016782,0.00499
4.5305,0.13834,0.75007,-0.00052282,0.013176,0.0025733
4.5296,0.0279,0.85005,0.00037268,0.011082,0.00058548
4.528,-0.091242,0.95002,0.0016377,0.01051,-0.00023616
4.533,-0.20171,1.05,0.0020471,0.0098703,-0.00036503
4.4603,0.95016,0.067436,-0.00020187,0.010187,0.00056823
4.4407,0.85006,0.15001,-0.00025047,0.010153,0.0012756
4.4399,0.74996,0.2484,-0.00053476,0.012621,0.0041121
4.44,0.64988,0.3487,-0.00060621,0.017473,0.0061744
4.44,0.54977,0.44941,-0.00046218,0.02049,0.0062985
4.44,0.4496,0.54982,-0.00066026,0.020628,0.005894
4.4399,0.34926,0.64997,-0.00071503,0.01811,0.0049871
4.4399,0.24849,0.75001,-0.00057398,0.014125,0.0030004
4.4396,0.14664,0.85001,-0.00025299,0.010995,0.00086316
4.4386,0.042737,0.95001,0.00022743,0.0098018,-0.00049121
4.4363,-0.06452,1.05,0.00072798,0.0090336,-0.00069731
4.4387,-0.16866,1.15,0.00051298,0.0079433,-0.00051876
5.6527,-0.1629,0.061376,0.0051223,-0.027611,0.0020827
5.5514,-0.064061,0.065046,0.0093917,-0.050965,0.0045786
5.5528,-0.20103,0.14489,0.0099752,-0.072296,0.016934
5.4505,0.041647,0.069974,0.015787,-0.057396,0.0011662
5.4513,-0.090653,0.14827,0.01358,-0.06173,0.0076174
5.4513,-0.20661,0.24905,0.008402,-0.059208,0.0094182
5.3502,0.14563,0.071935,0.019732,-0.060215,6.2833e-05
5.3507,0.027656,0.1555,0.012592,-0.055018,0.0018713
5.3509,-0.10399,0.24981,0.0049633,-0.040898,0.0035631
5.3504,-0.20811,0.35011,0.0028147,-0.02309,0.0059861
5.25,0.24787,0.072587,0.020305,-0.059904,-0.001036
5.2503,0.13777,0.15921,0.01095,-0.047723,-0.0025251
5.2505,0.013446,0.25362,0.003525,-0.029188,-0.00059558
5.2504,-0.11038,0.3506,0.0010027,-0.0099246,0.005645
5.2501,-0.20881,0.45051,0.00077819,0.00070565,0.0029257
5.15,0.34894,0.072795,0.018072,-0.055846,-0.0020776
5.1499,0.24305,0.16075,0.0088754,-0.043186,-0.0051317
5.1498,0.12698,0.25675,0.0025982,-0.023387,-0.0040161
5.1498,0.0029087,0.35248,0.00091444,-0.0046754,0.0035095
5.1499,-0.11341,0.4508,-0.00091724,0.0066955,0.0072557
5.15,-0.20916,0.55047,-0.00039266,0.0062915,0.0021787
5.0499,0.44942,0.072847,0.015268,-0.052936,-0.0023688
5.0494,0.34595,0.1613,0.0051277,-0.038459,-0.0054703
5.0488,0.23582,0.25843,-0.00012968,-0.019416,-0.0056184
5.0485,0.11711,0.35455,-0.00025632,-0.0020081,0.0011981
5.0487,-0.0028338,0.45169,-0.00082316,0.0086667,0.0072292
5.0493,-0.11474,0.55065,-0.0014413,0.011048,0.0059128
5.0499,-0.20928,0.65029,-0.00030992,0.0080749,0.0011767
4.9497,0.54966,0.072806,0.011108,-0.047861,-0.0020785
4.9488,0.44764,0.16131,0.00095175,-0.030794,-0.0043074
4.9474,0.34155,0.25894,-0.0027739,-0.014081,-0.0051651
4.9463,0.22918,0.35577,-0.0018071,0.00037483,-6.0968e-05
4.9461,0.11119,0.45272,-0.00083978,0.01053,0.0063325
4.947,-0.0046792,0.55106,-0.0013839,0.01274,0.0073899
4.9483,-0.11484,0.65042,-0.00078698,0.011827,0.00337
4.9494,-0.20922,0.75015,-0.00011793,0.0088858,0.00066647
4.8495,0.64981,0.072629,0.0087807,-0.042885,-0.0018934
4.8479,0.54868,0.16081,-0.00096537,-0.023658,-0.0027967
4.8455,0.44531,0.25842,-0.0038367,-0.0088135,-0.0036876
4.8434,0.33821,0.35569,-0.0023261,0.0030519,-9.942e-05
4.8422,0.22628,0.45313,-0.0010521,0.012016,0.005326
4.8426,0.11106,0.55139,-0.0013343,0.014841,0.0073066
4.8443,-0.0031162,0.65058,-0.0012041,0.012938,0.0052841
4.8464,-0.11371,0.75023,-3.3813e-05,0.011094,0.0016409
4.8483,-0.20894,0.85007,0.00013621,0.0091474,0.00033143
4.7491,0.7499,0.072081,0.0056865,-0.03754,-0.0018348
4.7462,0.64933,0.1594,-0.0022328,-0.017076,-0.0014999
4.7427,0.54769,0.25672,-0.0037653,-0.0040879,-0.0018598
