"Points:0","Points:1","Points:2","U:0","U:1","U:2"
4.5327,0.24652,0.24917,-0.0048697,0.0048242,0.0089606
4.5313,0.14052,0.34906,-0.0037695,0.0084064,0.0097625
4.5299,0.028944,0.44941,-0.0020267,0.008672,0.0077439
4.5281,-0.09096,0.54988,-0.00011153,0.0093848,0.0040132
4.533,-0.20168,0.65011,0.00090342,0.0071065,0.00085254
4.46,0.55,0.067472,-0.0028852,0.011495,0.0014278
4.4407,0.44995,0.15003,-0.0035771,0.010162,0.003309
4.4399,0.3497,0.24836,-0.0038509,0.010739,0.0078761
4.44,0.24891,0.34861,-0.0033622,0.0109,0.010549
4.4397,0.14692,0.44933,-0.0020986,0.009818,0.010442
4.4386,0.042862,0.54979,-0.00078557,0.0088893,0.0075349
4.4363,-0.0645,0.65001,-0.00037,0.0092904,0.0026274
4.4387,-0.16867,0.75006,1.8839e-05,0.0060565,0.00038372
5.25,-0.16586,0.063726,-0.0030796,-0.024275,0.0046208
5.15,-0.06512,0.065732,-0.0011732,-0.027472,0.002283
5.15,-0.20151,0.14657,-0.0020854,-0.020622,0.0069037
5.05,0.041364,0.070167,-0.0026524,-0.028956,0.0010258
5.0499,-0.091217,0.14878,-0.002597,-0.015795,0.0047689
5.0499,-0.20683,0.24947,-0.0020728,-0.0062834,0.0055775
4.9498,0.14564,0.071936,-0.0052227,-0.027097,1.59e-05
4.9493,0.027673,0.1555,-0.0041528,-0.014338,0.0043713
4.9491,-0.10398,0.24981,-0.004443,-0.0024431,0.007028
4.9496,-0.20811,0.35011,-0.0013397,0.0018213,0.0023274
4.8495,0.24806,0.072363,-0.0073761,-0.024809,-0.00010648
4.8482,0.13871,0.15856,-0.0053213,-0.014093,0.0041323
4.8469,0.015263,0.25287,-0.0054524,-0.0014873,0.0081554
4.8471,-0.10898,0.35016,-0.0043757,0.0041574,0.0066539
4.8484,-0.20844,0.45036,-0.0008381,0.004143,0.0014768
4.7491,0.34925,0.072007,-0.0083422,-0.022233,0.00076283
4.7463,0.24487,0.15865,-0.0061151,-0.013888,0.0043189
4.7433,0.13197,0.2543,-0.0054401,-0.00060707,0.0088019
4.7421,0.01002,0.3509,-0.0050088,0.0052132,0.0088218
4.7434,-0.10901,0.45015,-0.0028437,0.0074561,0.0054836
4.7458,-0.20813,0.5503,-0.00041979,0.0057421,0.0011091
4.6487,0.44976,0.070468,-0.0078706,-0.019017,0.0020636
4.6428,0.34814,0.15586,-0.0063773,-0.012425,0.0047181
4.6385,0.24298,0.25278,-0.0052054,-0.00035865,0.0090661
4.636,0.13218,0.35067,-0.0047202,0.0069575,0.010189
4.6357,0.015397,0.44995,-0.0031913,0.0084963,0.0080793
4.6373,-0.10402,0.55007,-0.001201,0.0094017,0.0042385
4.6413,-0.20689,0.65017,-3.8774e-05,0.0067799,0.00083406
4.5494,0.54995,0.066831,-0.0054609,-0.011426,0.0029639
4.5359,0.44956,0.14989,-0.0051243,-0.0056352,0.0049292
4.5328,0.34828,0.24941,-0.0042986,0.002446,0.0089448
4.5317,0.24531,0.34938,-0.0037543,0.0088214,0.011158
4.5309,0.13945,0.44958,-0.002633,0.010308,0.010161
4.5298,0.028391,0.54985,-0.0012286,0.0097003,0.0073129
4.528,-0.091114,0.65004,0.00033148,0.0096845,0.0029362
4.533,-0.20169,0.75008,0.0011764,0.0075365,0.00062918
4.46,0.64999,0.067469,-0.0023982,0.011374,0.0014547
4.4407,0.54996,0.15003,-0.0032316,0.010527,0.003285
4.4399,0.44985,0.24839,-0.0035497,0.011486,0.0077782
4.44,0.34953,0.34867,-0.0032685,0.012489,0.011038
4.44,0.24872,0.44936,-0.0024781,0.012084,0.011784
4.4397,0.14677,0.54979,-0.0013087,0.010691,0.010454
4.4386,0.042789,0.64997,-0.00045007,0.0092761,0.0063567
4.4363,-0.064514,0.75003,-0.00017199,0.0085944,0.0016189
4.4387,-0.16867,0.85003,0.0003184,0.0061237,0.00024171
5.35,-0.16578,0.063646,-0.0013356,-0.025304,0.0046978
5.25,-0.065112,0.065721,0.0013998,-0.028692,0.0013349
5.25,-0.2015,0.14654,-0.00062374,-0.025119,0.0077519
5.15,0.041351,0.070178,0.0002865,-0.03295,0.00040557
5.15,-0.091259,0.14881,1.6106e-05,-0.021313,0.0045818
5.15,-0.20685,0.2495,-0.00011723,-0.012326,0.0061114
5.0499,0.14558,0.071988,-0.0021593,-0.033282,5.9575e-05
5.0497,0.027413,0.15566,-0.0015029,-0.02032,0.0031472
5.0497,-0.10427,0.24997,-0.0024098,-0.007892,0.0066457
5.0499,-0.2082,0.35019,-0.0010352,-0.00085448,0.0040918
4.9498,0.24794,0.072531,-0.0051479,-0.03066,-0.00072932
4.9491,0.13809,0.15903,-0.0036087,-0.019517,0.0026503
4.9485,0.014031,0.25339,-0.0040111,-0.0060715,0.0073433
4.9487,-0.10994,0.35047,-0.0041619,0.00154,0.0070113
4.9495,-0.20869,0.45047,-0.00098901,0.0030814,0.0018168
4.8495,0.3491,0.072545,-0.0077914,-0.027794,-0.00069784
4.8481,0.24397,0.15996,-0.0053316,-0.018794,0.0029745
4.8463,0.12934,0.25569,-0.0046322,-0.004928,0.0078211
4.8457,0.006018,0.35172,-0.0050347,0.0029061,0.0091041
4.8468,-0.1115,0.45047,-0.0036014,0.0061771,0.0060294
4.8483,-0.2087,0.55039,-0.00063383,0.0051429,0.001294
4.7491,0.44963,0.072061,-0.0088051,-0.024966,0.00041687
4.7463,0.34727,0.15913,-0.0065358,-0.017531,0.0038309
4.7431,0.23993,0.25565,-0.0047338,-0.0046933,0.0082352
4.741,0.12522,0.35235,-0.0048561,0.0047852,0.01039
4.7412,0.0059994,0.45062,-0.0039927,0.0075827,0.008692
4.7432,-0.10999,0.55029,-0.0020914,0.0088721,0.0047224
4.7457,-0.20823,0.65022,-0.00025235,0.006475,0.0009557
4.6487,0.54987,0.070481,-0.0081179,-0.021629,0.0019482
4.6428,0.449,0.156,-0.0068075,-0.015118,0.0048765
4.6385,0.34619,0.25324,-0.0047366,-0.0044361,0.008582
4.6358,0.24012,0.35133,-0.00435,0.0060699,0.011322
4.6348,0.12963,0.45036,-0.0036101,0.0096959,0.010454
4.6353,0.014173,0.55012,-0.0022007,0.0097742,0.0075774
4.6372,-0.10433,0.65014,-0.00057074,0.0097668,0.003183
4.6413,-0.20692,0.7501,0.0001045,0.0071019,0.00064348
4.5494,0.64997,0.066832,-0.004925,-0.014222,0.0030812
4.5359,0.54975,0.14991,-0.0049498,-0.0079091,0.0054945
4.5328,0.44906,0.24951,-0.003982,-0.00033711,0.0088613
4.5317,0.34751,0.34956,-0.0032794,0.0081243,0.01189
4.5312,0.24449,0.44974,-0.0026942,0.01159,0.011903
4.5307,0.13886,0.5499,-0.0017089,0.011514,0.0099013
4.5297,0.028117,0.65001,-0.00058947,0.010171,0.0063251
4.528,-0.091186,0.75006,0.00061867,0.0093111,0.0019454
4.533,-0.2017,0.85004,0.0013622,0.0076873,0.00043116
4.46,0.75001,0.067464,-0.0019609,0.011171,0.0021616
4.4407,0.64997,0.15002,-0.0028466,0.010246,0.0036036
4.4399,0.54989,0.2484,-0.0032214,0.011803,0.0077408
4.44,0.44975,0.34869,-0.0030118,0.01354,0.011229
4.44,0.34941,0.44939,-0.0025207,0.013915,0.012491
4.4399,0.2486,0.5498,-0.0016622,0.01296,0.012013
4.4396,0.1467,0.64996,-0.00074114,0.011099,0.0096728
4.4386,0.042759,0.75001,-0.00029426,0.0090817,0.0048466
4.4363,-0.064517,0.85002,0.0001133,0.007654,0.00093556
4.4387,-0.16866,0.95001,0.00039628,0.0061692,0.00012219
5.4504,-0.16546,0.063376,0.00028268,-0.025155,0.0046442
5.3501,-0.065044,0.065669,0.0040326,-0.027991,0.00105
5.3502,-0.20145,0.1464,0.00078273,-0.028733,0.008412
5.25,0.041362,0.070167,0.0037425,-0.032796,-0.00056215
5.2501,-0.09122,0.14878,0.0027847,-0.024603,0.003669
5.25,-0.20683,0.24947,0.002282,-0.018171,0.005729
5.15,0.14556,0.072,0.0013952,-0.036919,-0.0003897
5.15,0.027338,0.1557,0.0019089,-0.024616,0.0017188
5.15,-0.10435,0.25002,0.00061825,-0.013831,0.0053174
5.15,-0.20823,0.35021,0.0011831,-0.007325,0.0050114
5.0499,0.24788,0.072588,-0.001325,-0.037042,-0.00034209
5.0496,0.13779,0.15921,-0.00032916,-0.024958,0.00090003
5.0493,0.013468,0.25362,-0.0013264,-0.011962,0.0052705
5.0495,-0.11037,0.3506,-0.0023513,-0.0032301,0.0066499
5.0499,-0.2088,0.45051,-0.0001507,0.0010221,0.0022297
4.9498,0.34901,0.072721,-0.0047649,-0.033549,-0.0012606
4.949,0.24344,0.16049,-0.003105,-0.024214,0.00086878
4.948,0.12792,0.25636,-0.0029,-0.010651,0.0055286
4.9478,0.0040846,0.35219,-0.0040301,-0.0012015,0.0086621
4.9485,-0.1127,0.45067,-0.0037305,0.0035904,0.0065184
4.9495,-0.20898,0.55044,-0.00075584,0.0040168,0.0015382
4.8495,0.44954,0.072606,-0.0079802,-0.030331,-0.0012331
4.848,0.34663,0.16051,-0.0054534,-0.022689,0.001776
4.846,0.23782,0.25727,-0.0038369,-0.0096942,0.0060984
4.8446,0.12076,0.35354,-0.0043957,0.0011715,0.0098482
4.845,0.00090746,0.45116,-0.004361,0.0055704,0.0092044
4.8466,-0.11274,0.55047,-0.0029165,0.0076053,0.0053437
4.8483,-0.20883,0.65026,-0.00047418,0.0058443,0.0011416
4.7491,0.54979,0.072079,-0.009097,-0.027377,2.7372e-06
4.7463,0.44844,0.15931,-0.0071498,-0.020488,0.0033742
4.7429,0.34418,0.2563,-0.0044914,-0.0087703,0.0069579
4.7403,0.2352,0.35339,-0.00408,0.002858,0.010809
4.7395,0.12078,0.45135,-0.0040175,0.0081769,0.010862
4.7407,0.0040147,0.55049,-0.0029674,0.0091266,0.0082127
4.7431,-0.11048,0.65025,-0.0013657,0.0095551,0.0037549
4.7457,-0.20829,0.75013,-0.00010959,0.0068617,0.00077503
4.6487,0.64992,0.070485,-0.0081104,-0.024064,0.0015624
4.6428,0.5494,0.15605,-0.0073044,-0.017256,0.0050671
4.6385,0.44779,0.25343,-0.0048614,-0.0074968,0.0081702
4.6357,0.34431,0.3517,-0.0036108,0.0040218,0.01154
4.6344,0.23811,0.45073,-0.0034109,0.010119,0.012003
4.6342,0.1282,0.5503,-0.0025194,0.01134,0.010134
4.6351,0.013546,0.65017,-0.0012901,0.010395,0.0066458
4.6371,-0.10449,0.75011,-9.494e-05,0.0094392,0.0022181
4.6413,-0.20694,0.85005,0.00022351,0.0072549,0.00046723
4.5494,0.74999,0.066831,-0.0042964,-0.016819,0.0027521
4.5359,0.64984,0.14992,-0.0047325,-0.0098571,0.0063913
4.5328,0.54943,0.24955,-0.0038793,-0.0025972,0.0092394
4.5317,0.44856,0.34964,-0.0027005,0.0065548,0.012063
4.5312,0.34693,0.44985,-0.0023495,0.012041,0.012973
4.5309,0.24397,0.54998,-0.0017813,0.013238,0.011762
4.5305,0.13853,0.65003,-0.000914,0.012054,0.0090632
4.5297,0.027976,0.75005,-0.00010008,0.010116,0.0050424
4.528,-0.091223,0.85004,0.00083889,0.0087209,0.0012559
4.533,-0.20171,0.95002,0.0015005,0.0077236,0.00026598
4.4601,0.85006,0.067453,-0.0011477,0.0062618,0.0022198
4.4407,0.74999,0.15002,-0.002383,0.01022,0.0049565
4.4399,0.64992,0.2484,-0.0029097,0.01159,0.0081371
4.44,0.54983,0.3487,-0.0026888,0.014162,0.011275
4.44,0.44966,0.4494,-0.0023374,0.015381,0.012778
4.44,0.34932,0.54981,-0.0017678,0.014872,0.012845
4.4399,0.24853,0.64997,-0.00098825,0.013367,0.011399
4.4396,0.14666,0.75001,-0.00036364,0.010945,0.0081792
4.4386,0.042745,0.85001,-0.00012255,0.0084868,0.0032787
4.4363,-0.064519,0.95001,0.00023661,0.0070057,0.0005167
4.4387,-0.16866,1.05,0.00043318,0.0061873,5.5103e-05
5.5515,-0.16461,0.062711,0.00088532,-0.022807,0.0045278
5.4505,-0.064774,0.065506,0.0050087,-0.026318,0.0011814
5.4509,-0.20132,0.14594,0.0028613,-0.032747,0.0084197
5.3501,0.041429,0.070119,0.0065056,-0.030994,-0.0009665
5.3505,-0.091061,0.14864,0.0052015,-0.026932,0.0030671
5.3503,-0.20677,0.24936,0.0051487,-0.02452,0.004431
5.25,0.14557,0.071987,0.0057286,-0.035941,-0.0012716
5.2502,0.027404,0.15566,0.0054522,-0.026993,0.00063202
5.2503,-0.10427,0.24997,0.0042402,-0.019876,0.0032681
5.2501,-0.20821,0.35019,0.0047398,-0.015025,0.0040953
5.15,0.24786,0.072602,0.0028725,-0.040355,-0.00070015
5.1499,0.1377,0.15926,0.0041327,-0.028491,-0.00061166
5.1499,0.013298,0.25368,0.0028507,-0.018197,0.0024797
5.1499,-0.1105,0.35064,0.0015335,-0.010821,0.0050107
5.15,-0.20884,0.45052,0.0027643,-0.0063116,0.0044365
5.0499,0.34896,0.072781,-0.00024319,-0.040281,-0.00054455
5.0495,0.24315,0.1607,0.0012892,-0.029638,-0.0010727
5.0491,0.12721,0.25666,0.00087384,-0.017576,0.0022188
5.049,0.003185,0.35242,-0.00095503,-0.0079925,0.0063797
5.0494,-0.11325,0.45077,-0.0017682,-0.0019788,0.0063474
5.0499,-0.20912,0.55046,0.00038806,0.001343,0.0020582
4.9498,0.44947,0.072786,-0.0040916,-0.035903,-0.0017385
4.9489,0.3462,0.16107,-0.0023425,-0.028491,-0.00087163
4.9477,0.23653,0.25807,-0.0012819,-0.016358,0.0026311
4.947,0.11832,0.35422,-0.0025902,-0.0051769,0.0076911
4.9473,-0.0016302,0.4515,-0.0035818,0.0011487,0.0091398
4.9484,-0.1141,0.55059,-0.0031119,0.0046674,0.0060599
4.9495,-0.20914,0.65029,-0.00055242,0.0047166,0.0014263
4.8495,0.54972,0.072627,-0.0077964,-0.032401,-0.0016824
4.848,0.44799,0.16073,-0.0054315,-0.026212,0.00045732
4.8457,0.34262,0.25806,-0.0030707,-0.01442,0.0036686
4.8439,0.23152,0.3549,-0.0031692,-0.0023448,0.0088639
4.8434,0.11466,0.45218,-0.0038352,0.0047385,0.010789
4.8445,-0.0017146,0.55083,-0.0033923,0.0071473,0.008969
4.8465,-0.11337,0.65035,-0.0021694,0.008427,0.0046051
4.8483,-0.2089,0.75014,-0.00030327,0.0063612,0.00099689
4.7491,0.64987,0.072084,-0.0090655,-0.029453,-0.0004716
4.7463,0.54903,0.15938,-0.0077409,-0.02292,0.002791
4.7428,0.44646,0.25659,-0.0046055,-0.012084,0.0054718
4.7399,0.34097,0.35399,-0.0032381,-1.9718e-05,0.0098995
4.7384,0.23158,0.452,-0.0033747,0.0076124,0.0119
4.7387,0.11827,0.55086,-0.0029343,0.010159,0.010743
4.7405,0.002979,0.65038,-0.0018901,0.0099411,0.007395
4.743,-0.11073,0.75018,-0.00070434,0.0094007,0.0027639
4.7457,-0.20832,0.85006,2.7721e-05,0.0070893,0.00058678
4.6487,0.74995,0.070485,-0.0077031,-0.026223,0.00086575
4.6428,0.64961,0.15606,-0.0077852,-0.018779,0.0052304
4.6384,0.54862,0.25352,-0.0052691,-0.009509,0.007786
4.6356,0.44654,0.3519,-0.0030497,0.0016406,0.010962
4.6341,0.34283,0.45099,-0.0027807,0.0096203,0.0127
4.6337,0.23681,0.5505,-0.0023846,0.012424,0.011856
4.634,0.1274,0.65026,-0.0014192,0.012124,0.0093174
4.635,0.01321,0.75015,-0.00049809,0.010439,0.0054379
4.6371,-0.10458,0.85007,0.00022967,0.0088874,0.0015035
4.6413,-0.20695,0.95002,0.00031429,0.0073094,0.00029474
4.5495,0.85002,0.066829,-0.0037144,-0.019956,0.0017066
4.5359,0.74991,0.14992,-0.0046279,-0.011142,0.0075134
4.5328,0.64963,0.24956,-0.0038624,-0.0041068,0.0099866
4.5317,0.5491,0.34969,-0.0022694,0.0045762,0.011947
4.5312,0.44815,0.44992,-0.0017702,0.011883,0.013527
4.5309,0.34651,0.55004,-0.0015416,0.014351,0.012926
4.5307,0.24365,0.65007,-0.00094228,0.01398,0.010964
4.5305,0.13834,0.75007,-0.00023373,0.011966,0.0076662
4.5296,0.0279,0.85005,0.00027779,0.0096584,0.0036459
4.528,-0.091242,0.95002,0.0010037,0.0082002,0.00075925
4.533,-0.20171,1.05,0.0015664,0.0077326,0.00011753
4.4603,0.95016,0.067436,0.0031514,-0.0074354,8.2864e-05
4.4407,0.85006,0.15001,-0.0016304,0.010641,0.0070236
4.4399,0.74996,0.2484,-0.0026198,0.011423,0.0094241
4.44,0.64988,0.3487,-0.0023378,0.01439,0.011391
4.44,0.54977,0.44941,-0.0020419,0.016448,0.012781
4.44,0.4496,0.54982,-0.0017011,0.01653,0.013158
4.4399,0.34926,0.64997,-0.0010854,0.015318,0.012323
4.4399,0.24849,0.75001,-0.00041486,0.013245,0.0099968
4.4396,0.14664,0.85001,-5.2019e-05,0.010313,0.0061451
4.4386,0.042737,0.95001,4.3574e-05,0.0078376,0.0018857
4.4363,-0.06452,1.05,0.00034726,0.0068583,0.00023682
4.4387,-0.16866,1.15,0.00043965,0.00618,-8.8057e-06
5.6527,-0.1629,0.061376,0.0013438,-0.016935,0.0024713
5.5514,-0.064061,0.065046,0.0043545,-0.024524,0.0017156
5.5528,-0.20103,0.14489,0.0044331,-0.036121,0.0078071
5.4505,0.041647,0.069974,0.0080666,-0.028421,-0.00081885
5.4513,-0.090653,0.14827,0.0078973,-0.029366,0.0028262
5.4513,-0.20661,0.24905,0.0089229,-0.032302,0.0028257
5.3502,0.14563,0.071935,0.0093223,-0.0331,-0.0017484
5.3507,0.027656,0.1555,0.0088351,-0.028991,0.0002726
5.3509,-0.10399,0.24981,0.0082262,-0.026263,0.0011859
5.3504,-0.20811,0.35011,0.0096,-0.024368,0.0019966
5.25,0.24787,0.072587,0.0079364,-0.038601,-0.0018341
5.2503,0.13777,0.15921,0.0089941,-0.030442,-0.0015072
5.2505,0.013446,0.25362,0.0076942,-0.024046,2.205e-05
5.2504,-0.11038,0.3506,0.0068403,-0.019888,0.0023221
5.2501,-0.20881,0.45051,0.0078386,-0.01702,0.0035242
5.15,0.34894,0.072795,0.0042149,-0.043557,-0.00074251
5.1499,0.24305,0.16075,0.0069531,-0.032931,-0.0022732
5.1498,0.12698,0.25675,0.0063881,-0.023964,-0.00083342
5.1498,0.0029087,0.35248,0.0045526,-0.01699,0.0028752
5.1499,-0.11341,0.4508,0.0034152,-0.01232,0.0049009
5.15,-0.20916,0.55047,0.004791,-0.0090985,0.0043282
5.0499,0.44942,0.072847,0.00088959,-0.04315,-0.00052864
5.0494,0.34595,0.1613,0.0031728,-0.034091,-0.0025433
5.0488,0.23582,0.25843,0.0039979,-0.023991,-0.0010773
5.0485,0.11711,0.35455,0.0021577,-0.014695,0.0035085
5.0487,-0.0028338,0.45169,0.00018217,-0.0078767,0.0070227
5.0493,-0.11474,0.55065,-0.00056513,-0.0029387,0.0063504
5.0499,-0.20928,0.65029,0.00099098,0.0013631,0.0021622
4.9497,0.54966,0.072806,-0.0031799,-0.037784,-0.0022112
4.9488,0.44764,0.16131,-0.0013743,-0.032408,-0.0024282
4.9474,0.34155,0.25894,0.000858,-0.022131,-0.00054646
4.9463,0.22918,0.35577,-0.00013079,-0.011148,0.0047337
4.9461,0.11119,0.45272,-0.0018668,-0.0027755,0.0090544
4.947,-0.0046792,0.55106,-0.0025553,0.0018686,0.0093976
4.9483,-0.11484,0.65042,-0.0023269,0.0053194,0.0057621
4.9494,-0.20922,0.75015,-0.00032131,0.0053661,0.0013914
4.8495,0.64981,0.072629,-0.007191,-0.034008,-0.002105
4.8479,0.54868,0.16081,-0.0051732,-0.029236,-0.00094164
4.8455,0.44531,0.25842,-0.0020531,-0.018944,0.00085874
4.8434,0.33821,0.35569,-0.0016583,-0.0071041,0.0061556
4.8422,0.22628,0.45313,-0.0024762,0.0021532,0.010548
4.8426,0.11106,0.55139,-0.002758,0.0066175,0.011104
4.8443,-0.0031162,0.65058,-0.0022059,0.0080169,0.0084642
4.8464,-0.11371,0.75023,-0.0013391,0.0086393,0.0038073
4.8483,-0.20894,0.85007,-0.00011009,0.0067772,0.00083298
4.7491,0.7499,0.072081,-0.0085443,-0.031153,-0.0010904
4.7462,0.64933,0.1594,-0.0081165,-0.024742,0.0020332
