"Points:0","Points:1","Points:2","U:0","U:1","U:2"
4.5281,-0.090622,0.44936,0.00070821,0.011688,0.0012572
4.533,-0.20164,0.55002,0.0018617,0.010499,0.00033288
4.46,0.45002,0.067475,-0.0021799,0.01215,0.0025821
4.4407,0.34989,0.15,-0.0025007,0.015845,0.0040896
4.4398,0.24919,0.24825,-0.0026374,0.016968,0.0061649
4.4397,0.14721,0.34851,-0.001815,0.014845,0.0058065
4.4387,0.043034,0.44929,-0.00060537,0.011861,0.0029679
4.4363,-0.064448,0.54984,0.00029002,0.010154,0.00060557
4.4387,-0.16868,0.65006,0.00062911,0.0085669,0.00011228
5.15,-0.16586,0.063739,-0.01014,-0.026259,0.0043088
5.05,-0.065111,0.065721,-0.0096189,-0.023521,0.0019188
5.05,-0.2015,0.14654,-0.0091435,-0.018733,0.0096523
4.9498,0.041432,0.07012,-0.00756,-0.022718,0.00084943
4.9495,-0.091055,0.14864,-0.0081688,-0.0072564,0.0074641
4.9496,-0.20676,0.24936,-0.0020779,0.0022836,0.0030156
4.8495,0.14581,0.07178,-0.0060681,-0.019116,0.0011562
4.8484,0.028276,0.1551,-0.0050867,-0.0034266,0.0068549
4.8477,-0.10331,0.24941,-0.0063784,0.009718,0.0075191
4.8485,-0.20791,0.34992,-0.0011441,0.0080034,0.0016686
4.749,0.2483,0.071841,-0.0048734,-0.016057,0.0017693
4.7463,0.13989,0.15737,-0.002205,-0.00017109,0.006521
4.7438,0.017847,0.2518,-0.0053951,0.011525,0.0073718
4.7439,-0.10691,0.34963,-0.00289,0.012597,0.0040862
4.7458,-0.20792,0.45017,-0.00033806,0.00929,0.00079535
4.6486,0.34947,0.070427,-0.0043405,-0.013067,0.0026316
4.6427,0.24626,0.15549,-0.00066453,0.0017719,0.0064958
4.6384,0.13641,0.2518,-0.0039114,0.013667,0.0072976
4.6365,0.017926,0.34971,-0.0032172,0.014441,0.0052507
4.6375,-0.10336,0.44973,-0.00054699,0.011965,0.001698
4.6413,-0.20682,0.55017,0.00018677,0.0098122,0.00035417
4.5494,0.4499,0.066825,-0.0038539,-0.0081419,0.0036845
4.5359,0.34914,0.14982,-0.0012887,0.0066616,0.0065399
4.5327,0.24652,0.24917,-0.0024405,0.015739,0.0073833
4.5313,0.14052,0.34906,-0.0022385,0.016008,0.0057898
4.5299,0.028944,0.44941,-0.00080928,0.013429,0.0032786
4.5281,-0.09096,0.54988,0.0010827,0.011589,0.00082321
4.533,-0.20168,0.65011,0.0019567,0.010613,0.00020057
4.46,0.55,0.067472,-0.001633,0.0096975,0.002742
4.4407,0.44995,0.15003,-0.0018435,0.014628,0.0049038
4.4399,0.3497,0.24836,-0.0022303,0.018124,0.0068848
4.44,0.24891,0.34861,-0.0018494,0.017074,0.0065611
4.4397,0.14692,0.44933,-0.00097394,0.014025,0.0050772
4.4386,0.042862,0.54979,-0.00028477,0.011294,0.0019645
4.4363,-0.0645,0.65001,0.00041698,0.010087,0.00033307
4.4387,-0.16867,0.75006,0.00066119,0.0086243,4.0731e-05
5.25,-0.16586,0.063726,-0.0042984,-0.028515,0.003939
5.15,-0.06512,0.065732,-0.0057327,-0.029221,0.00065804
5.15,-0.20151,0.14657,-0.0055998,-0.029713,0.0085797
5.05,0.041364,0.070167,-0.0051098,-0.029807,-0.00081211
5.0499,-0.091217,0.14878,-0.0061834,-0.019371,0.0052252
5.0499,-0.20683,0.24947,-0.0027995,-0.0061164,0.0059057
4.9498,0.14564,0.071936,-0.0062045,-0.026776,-0.00066909
4.9493,0.027673,0.1555,-0.0045581,-0.012212,0.0054213
4.9491,-0.10398,0.24981,-0.0055533,0.0037826,0.0079084
4.9496,-0.20811,0.35011,-0.0012162,0.0062209,0.0022127
4.8495,0.24806,0.072363,-0.0062586,-0.02297,-0.00018132
4.8482,0.13871,0.15856,-0.002151,-0.006948,0.0059926
4.8469,0.015263,0.25287,-0.0044845,0.0075616,0.0081689
4.8471,-0.10898,0.35016,-0.0040336,0.012525,0.0058928
4.8484,-0.20844,0.45036,-0.00065707,0.0088308,0.0011139
4.7491,0.34925,0.072007,-0.0063734,-0.019443,0.00063719
4.7463,0.24487,0.15865,-2.1595e-06,-0.0043155,0.0064541
4.7433,0.13197,0.2543,-0.0024812,0.010362,0.0080616
4.7421,0.01002,0.3509,-0.0038085,0.014049,0.0064842
4.7434,-0.10901,0.45015,-0.0013951,0.012216,0.0025335
4.7458,-0.20813,0.5503,-9.6471e-05,0.0094886,0.00049273
4.6487,0.44976,0.070468,-0.0061966,-0.016425,0.0019678
4.6428,0.34814,0.15586,0.00074043,-0.0032929,0.0066053
4.6385,0.24298,0.25278,-0.0011139,0.012248,0.0081834
4.636,0.13218,0.35067,-0.0029083,0.015963,0.0065485
4.6357,0.015397,0.44995,-0.0017578,0.01415,0.0039693
4.6373,-0.10402,0.55007,2.4627e-05,0.01171,0.0010421
4.6413,-0.20689,0.65017,0.00028153,0.0099265,0.00021183
4.5494,0.54995,0.066831,-0.0053058,-0.011752,0.0035126
4.5359,0.44956,0.14989,-0.00053879,-0.00075378,0.0067676
4.5328,0.34828,0.24941,-0.0007987,0.014829,0.0086556
4.5317,0.24531,0.34938,-0.0016421,0.017403,0.0068047
4.5309,0.13945,0.44958,-0.0012426,0.01558,0.00474
4.5298,0.028391,0.54985,-0.00018387,0.012884,0.0021988
4.528,-0.091114,0.65004,0.0012804,0.011561,0.00047127
4.533,-0.20169,0.75008,0.0020031,0.01066,7.8546e-05
4.46,0.64999,0.067469,-0.0015104,0.0065348,0.0026342
4.4407,0.54996,0.15003,-0.0010374,0.012925,0.0059771
4.4399,0.44985,0.24839,-0.0017261,0.018464,0.0076539
4.44,0.34953,0.34867,-0.001613,0.018815,0.0069556
4.44,0.24872,0.44936,-0.0010426,0.016384,0.0057936
4.4397,0.14677,0.54979,-0.00044231,0.013017,0.0034636
4.4386,0.042789,0.64997,-9.0264e-05,0.010944,0.0010549
4.4363,-0.064514,0.75003,0.00048093,0.010074,0.00012505
4.4387,-0.16867,0.85003,0.00067294,0.0086085,-2.4166e-05
5.35,-0.16578,0.063646,0.00097594,-0.029139,0.0045228
5.25,-0.065112,0.065721,0.00045856,-0.032036,0.00087219
5.25,-0.2015,0.14654,0.00051669,-0.039812,0.0068505
5.15,0.041351,0.070178,-0.00023351,-0.034393,-0.0019313
5.15,-0.091259,0.14881,-0.0011799,-0.030879,0.0021429
5.15,-0.20685,0.2495,0.0010857,-0.020292,0.0036331
5.0499,0.14558,0.071988,-0.0018802,-0.033787,-0.0020468
5.0497,0.027413,0.15566,-0.0018094,-0.023429,0.001824
5.0497,-0.10427,0.24997,-0.0031132,-0.0079319,0.0053728
5.0499,-0.2082,0.35019,-5.3964e-06,0.0025303,0.0020603
4.9498,0.24794,0.072531,-0.0043782,-0.030119,-0.0018597
4.9491,0.13809,0.15903,-0.0019969,-0.015182,0.0029436
4.9485,0.014031,0.25339,-0.0027835,0.00020321,0.0065598
4.9487,-0.10994,0.35047,-0.0041277,0.0095703,0.0065637
4.9495,-0.20869,0.45047,-0.00069521,0.0079073,0.0013844
4.8495,0.3491,0.072545,-0.0066096,-0.025949,-0.001284
4.8481,0.24397,0.15996,-0.00094033,-0.009492,0.0042158
4.8463,0.12934,0.25569,-0.00096398,0.0054789,0.0071612
4.8457,0.006018,0.35172,-0.0036088,0.012544,0.0072172
4.8468,-0.1115,0.45047,-0.0022177,0.012446,0.0035612
4.8483,-0.2087,0.55039,-0.00039495,0.0091654,0.00066674
4.7491,0.44963,0.072061,-0.0078839,-0.022303,-0.00039603
4.7463,0.34727,0.15913,-0.00030663,-0.0065786,0.0052833
4.7431,0.23993,0.25565,0.00077756,0.0083564,0.007703
4.741,0.12522,0.35235,-0.0023678,0.014988,0.0071892
4.7412,0.0059994,0.45062,-0.0023641,0.01439,0.0048726
4.7432,-0.10999,0.55029,-0.00060163,0.011667,0.0014475
4.7457,-0.20823,0.65022,2.8365e-05,0.0096105,0.00027449
4.6487,0.54987,0.070481,-0.0076719,-0.019358,0.0013563
4.6428,0.449,0.156,-0.0007607,-0.0061094,0.0061454
4.6385,0.34619,0.25324,0.0017273,0.0099322,0.0083152
4.6358,0.24012,0.35133,-0.0013118,0.016584,0.0072292
4.6348,0.12963,0.45036,-0.0017736,0.016211,0.0051969
4.6353,0.014173,0.55012,-0.00077689,0.013533,0.0026012
4.6372,-0.10433,0.65014,0.00030916,0.011634,0.00058737
4.6413,-0.20692,0.7501,0.00032734,0.0099673,8.9801e-05
4.5494,0.64997,0.066832,-0.0063297,-0.01434,0.0028973
4.5359,0.54975,0.14991,-0.0014037,-0.0047081,0.0070871
4.5328,0.44906,0.24951,0.0010367,0.011702,0.0093872
4.5317,0.34751,0.34956,-0.00056703,0.018205,0.0076952
4.5312,0.24449,0.44974,-0.00093253,0.017491,0.0055432
4.5307,0.13886,0.5499,-0.00053407,0.014688,0.0032937
4.5297,0.028117,0.65001,0.00017165,0.012509,0.0012177
4.528,-0.091186,0.75006,0.0013787,0.01151,0.00017979
4.533,-0.2017,0.85004,0.0020197,0.010631,-3.4536e-05
4.46,0.75001,0.067464,-0.002758,0.0033167,0.00272
4.4407,0.64997,0.15002,-0.00035459,0.010271,0.0064151
4.4399,0.54989,0.2484,-0.00096148,0.018258,0.008559
4.44,0.44975,0.34869,-0.0012589,0.020053,0.0072252
4.44,0.34941,0.44939,-0.00092329,0.018396,0.0060526
4.4399,0.2486,0.5498,-0.00042061,0.015223,0.0042542
4.4396,0.1467,0.64996,-0.00027473,0.012132,0.0017956
4.4386,0.042759,0.75001,6.1387e-05,0.010701,0.00029766
4.4363,-0.064517,0.85002,0.00051309,0.010011,-6.6057e-05
4.4387,-0.16866,0.95001,0.00066698,0.0085264,-8.2726e-05
5.4504,-0.16546,0.063376,0.0058969,-0.027472,0.0044006
5.3501,-0.065044,0.065669,0.006817,-0.033599,0.0016617
5.3502,-0.20145,0.1464,0.0061977,-0.047136,0.0074097
5.25,0.041362,0.070167,0.0071882,-0.037652,-0.0016678
5.2501,-0.09122,0.14878,0.0052758,-0.039702,0.00073358
5.25,-0.20683,0.24947,0.0080922,-0.038162,0.00041887
5.15,0.14556,0.072,0.0044782,-0.037713,-0.0030046
5.15,0.027338,0.1557,0.0044415,-0.035349,-0.0018095
5.15,-0.10435,0.25002,0.0031453,-0.025431,0.00013496
5.15,-0.20823,0.35021,0.004052,-0.010041,0.0014453
5.0499,0.24788,0.072588,0.0016193,-0.03672,-0.0031207
5.0496,0.13779,0.15921,0.0024582,-0.027534,-0.0017617
5.0493,0.013468,0.25362,0.00056323,-0.013005,0.0016226
5.0495,-0.11037,0.3506,-0.0017899,0.00082577,0.0043914
5.0499,-0.2088,0.45051,0.00024874,0.0053749,0.0014298
4.9498,0.34901,0.072721,-0.0024843,-0.0327,-0.0027251
4.949,0.24344,0.16049,0.00022816,-0.018429,4.9784e-06
4.948,0.12792,0.25636,0.00050755,-0.002875,0.0034618
4.9478,0.0040846,0.35219,-0.0019256,0.007656,0.0059287
4.9485,-0.1127,0.45067,-0.002778,0.011606,0.0044021
4.9495,-0.20898,0.55044,-0.00047128,0.008486,0.00081649
4.8495,0.44954,0.072606,-0.0061277,-0.028327,-0.0021318
4.848,0.34663,0.16051,-0.00064445,-0.011586,0.0016121
4.846,0.23782,0.25727,0.0019444,0.0034007,0.0051087
4.8446,0.12076,0.35354,-0.00084005,0.012267,0.0065238
4.845,0.00090746,0.45116,-0.0023562,0.013842,0.0052727
4.8466,-0.11274,0.55047,-0.001258,0.011911,0.0020481
4.8483,-0.20883,0.65026,-0.00027062,0.0093167,0.00037252
4.7491,0.54979,0.072079,-0.0088,-0.024806,-0.0010931
4.7463,0.44844,0.15931,-0.0015253,-0.0079988,0.0034167
4.7429,0.34418,0.2563,0.0029869,0.0066672,0.006363
4.7403,0.2352,0.35339,0.00023857,0.01479,0.0068842
4.7395,0.12078,0.45135,-0.0016068,0.01612,0.0056067
4.7407,0.0040147,0.55049,-0.0012928,0.013752,0.0031583
4.7431,-0.11048,0.65025,-0.00022402,0.011447,0.00078967
4.7457,-0.20829,0.75013,9.58e-05,0.0096596,0.00012492
4.6487,0.64992,0.070485,-0.0084743,-0.021936,0.00068915
4.6428,0.5494,0.15605,-0.0026777,-0.0075101,0.0050847
4.6385,0.44779,0.25343,0.0032578,0.0079627,0.0076584
4.6357,0.34431,0.3517,0.00079765,0.016421,0.0073318
4.6344,0.23811,0.45073,-0.00089,0.017621,0.0056418
4.6342,0.1282,0.5503,-0.0008125,0.015509,0.0035819
4.6351,0.013546,0.65017,-0.00020784,0.013035,0.0014346
4.6371,-0.10449,0.75011,0.00045561,0.011582,0.00024246
4.6413,-0.20694,0.85005,0.00035223,0.0099361,-1.7543e-05
4.5494,0.74999,0.066831,-0.0067704,-0.016318,0.0017957
4.5359,0.64984,0.14992,-0.0026817,-0.0060616,0.0067922
4.5328,0.54943,0.24955,0.0023102,0.0081797,0.0092722
4.5317,0.44856,0.34964,0.00078366,0.018229,0.0082235
4.5312,0.34693,0.44985,-0.00027636,0.018964,0.0059706
4.5309,0.24397,0.54998,-0.00032706,0.016614,0.0038975
4.5305,0.13853,0.65003,-0.00011686,0.013866,0.001839
4.5297,0.027976,0.75005,0.00035074,0.012247,0.00038139
4.528,-0.091223,0.85004,0.0014232,0.011414,-7.8373e-05
4.533,-0.20171,0.95002,0.0020127,0.010533,-0.00014381
4.4601,0.85006,0.067453,-0.0038187,0.0022849,0.0023771
4.4407,0.74999,0.15002,-0.0014849,0.0067917,0.0063972
4.4399,0.64992,0.2484,0.00045863,0.017267,0.0095387
4.44,0.54983,0.3487,-0.00079018,0.020809,0.0074837
4.44,0.44966,0.4494,-0.00067488,0.020009,0.0060025
4.44,0.34932,0.54981,-0.00030768,0.017251,0.0044933
4.4399,0.24853,0.64997,-0.00021707,0.013955,0.0022875
4.4396,0.14666,0.75001,-0.00016702,0.011522,0.00048179
4.4386,0.042745,0.85001,0.00012676,0.010516,-0.00031677
4.4363,-0.064519,0.95001,0.00052667,0.0098495,-0.00024529
4.4387,-0.16866,1.05,0.00064203,0.008397,-0.00014155
5.5515,-0.16461,0.062711,0.0071732,-0.023937,0.0037369
5.4505,-0.064774,0.065506,0.010666,-0.033787,0.0028347
5.4509,-0.20132,0.14594,0.011105,-0.050557,0.0085776
5.3501,0.041429,0.070119,0.012386,-0.039119,-0.00076214
5.3505,-0.091061,0.14864,0.010897,-0.044238,0.001635
5.3503,-0.20677,0.24936,0.014971,-0.05296,-0.00039221
5.25,0.14557,0.071987,0.011731,-0.040789,-0.0024009
5.2502,0.027404,0.15566,0.010433,-0.042916,-0.0023434
5.2503,-0.10427,0.24997,0.012007,-0.043898,-0.0033171
5.2501,-0.20821,0.35019,0.012914,-0.034842,-0.0021745
5.15,0.24786,0.072602,0.0091359,-0.039941,-0.0035972
5.1499,0.1377,0.15926,0.0096189,-0.039032,-0.0044402
5.1499,0.013298,0.25368,0.0087916,-0.03242,-0.0041016
5.1499,-0.1105,0.35064,0.0052776,-0.018582,-0.00074646
5.15,-0.20884,0.45052,0.0050357,-0.004236,0.00072233
5.0499,0.34896,0.072781,0.00529,-0.03887,-0.0038875
5.0495,0.24315,0.1607,0.0067422,-0.031726,-0.0047312
5.0491,0.12721,0.25666,0.0055259,-0.018805,-0.0029059
5.049,0.003185,0.35242,0.001669,-0.0049124,0.0015391
5.0494,-0.11325,0.45077,-0.0011815,0.0041953,0.0030719
5.0499,-0.20912,0.55046,0.0002858,0.0062521,0.00081455
4.9498,0.44947,0.072786,-0.00019076,-0.03496,-0.0036321
4.9489,0.3462,0.16107,0.0025736,-0.021908,-0.0033391
4.9477,0.23653,0.25807,0.0034073,-0.0063467,-7.5231e-05
4.947,0.11832,0.35422,0.0013297,0.0050132,0.0033347
4.9473,-0.0016302,0.4515,-0.0012707,0.010333,0.0043075
4.9484,-0.1141,0.55059,-0.0018495,0.011479,0.0024861
4.9495,-0.20914,0.65029,-0.00042275,0.0086798,0.00044847
4.8495,0.54972,0.072627,-0.0046721,-0.030424,-0.0026431
4.848,0.44799,0.16073,-0.0005451,-0.01425,-0.0014801
4.8457,0.34262,0.25806,0.0035276,0.0015337,0.0022105
4.8439,0.23152,0.3549,0.0023005,0.010929,0.004613
4.8434,0.11466,0.45218,-0.00049848,0.014419,0.0050461
4.8445,-0.0017146,0.55083,-0.001423,0.013419,0.003405
4.8465,-0.11337,0.65035,-0.000803,0.011555,0.0011266
4.8483,-0.2089,0.75014,-0.0002185,0.0093784,0.00019637
4.7491,0.64987,0.072084,-0.0085935,-0.027103,-0.0015195
4.7463,0.54903,0.15938,-0.0028821,-0.0091679,0.0012196
4.7428,0.44646,0.25659,0.0037645,0.0056087,0.0042206
4.7399,0.34097,0.35399,0.002723,0.0141,0.0055962
4.7384,0.23158,0.452,0.00018302,0.016858,0.0052699
4.7387,0.11827,0.55086,-0.00071143,0.01564,0.0038456
4.7405,0.002979,0.65038,-0.00064458,0.013097,0.0017552
4.743,-0.11073,0.75018,-3.0376e-05,0.011337,0.00036235
4.7457,-0.20832,0.85006,0.00014222,0.0096347,1.1741e-05
4.6487,0.74995,0.070485,-0.0085036,-0.024492,-6.3605e-05
4.6428,0.64961,0.15606,-0.0045388,-0.0081751,0.0037956
4.6384,0.54862,0.25352,0.0032108,0.0067431,0.0064972
4.6356,0.44654,0.3519,0.0026838,0.016063,0.0067278
4.6341,0.34283,0.45099,0.00043635,0.018438,0.0055262
4.6337,0.23681,0.5505,-0.00021589,0.01712,0.0038746
4.634,0.1274,0.65026,-0.00017173,0.014641,0.0020124
4.635,0.01321,0.75015,0.00010062,0.012686,0.00050346
4.6371,-0.10458,0.85007,0.00053662,0.011478,-4.9556e-05
4.6413,-0.20695,0.95002,0.00036732,0.0098336,-0.00011536
4.5495,0.85002,0.066829,-0.0061316,-0.01752,0.00039163
4.5359,0.74991,0.14992,-0.0043111,-0.0061404,0.0057998
4.5328,0.64963,0.24956,0.0026704,0.0071469,0.0088775
4.5317,0.5491,0.34969,0.0020803,0.01769,0.0079864
4.5312,0.44815,0.44992,0.00053586,0.02002,0.0060486
4.5309,0.34651,0.55004,8.4979e-05,0.018278,0.0040864
4.5307,0.24365,0.65007,8.7833e-05,0.015478,0.00216
4.5305,0.13834,0.75007,9.0707e-05,0.013285,0.00052255
4.5296,0.0279,0.85005,0.00043454,0.01205,-0.00036154
4.528,-0.091242,0.95002,0.0014367,0.011278,-0.00033759
4.533,-0.20171,1.05,0.0019788,0.010384,-0.0002708
4.4603,0.95016,0.067436,-0.0029458,0.0038339,0.0013486
4.4407,0.85006,0.15001,-0.0029132,0.0054246,0.0058937
4.4399,0.74996,0.2484,0.00079725,0.014693,0.009972
4.44,0.64988,0.3487,0.00031781,0.021216,0.0078819
4.44,0.54977,0.44941,-0.00037622,0.021277,0.0057342
4.44,0.4496,0.54982,-0.00014402,0.018956,0.0043556
4.4399,0.34926,0.64997,-7.1262e-05,0.015809,0.0024645
4.4399,0.24849,0.75001,-0.00018396,0.012977,0.00051816
4.4396,0.14664,0.85001,-0.00010621,0.011272,-0.00065565
4.4386,0.042737,0.95001,9.1109e-05,0.01047,-0.0010045
4.4363,-0.06452,1.05,0.00050081,0.0096938,-0.00045509
4.4387,-0.16866,1.15,0.00058642,0.0082627,-0.00025369
5.6527,-0.1629,0.061376,0.0065217,-0.019222,0.0018264
5.5514,-0.064061,0.065046,0.011457,-0.033215,0.0037948
5.5528,-0.20103,0.14489,0.012961,-0.051448,0.009539
5.4505,0.041647,0.069974,0.01532,-0.038998,0.00057776
5.4513,-0.090653,0.14827,0.01467,-0.045854,0.0036921
5.4513,-0.20661,0.24905,0.019336,-0.061178,0.0010497
5.3502,0.14563,0.071935,0.017146,-0.042339,-0.00098315
5.3507,0.027656,0.1555,0.015333,-0.046739,-0.00033383
5.3509,-0.10399,0.24981,0.01855,-0.055027,-0.0029109
5.3504,-0.20811,0.35011,0.021965,-0.05809,-0.0033173
5.25,0.24787,0.072587,0.016568,-0.043781,-0.002422
5.2503,0.13777,0.15921,0.015235,-0.045092,-0.0037211
5.2505,0.013446,0.25362,0.017397,-0.048931,-0.0059159
5.2504,-0.11038,0.3506,0.017498,-0.046652,-0.0053712
5.2501,-0.20881,0.45051,0.015318,-0.033239,-0.0025931
5.15,0.34894,0.072795,0.01345,-0.042119,-0.0036106
5.1499,0.24305,0.16075,0.014074,-0.041723,-0.0057715
5.1498,0.12698,0.25675,0.015578,-0.040035,-0.0078356
5.1498,0.0029087,0.35248,0.011989,-0.02927,-0.0049527
5.1499,-0.11341,0.4508,0.0061397,-0.014782,-0.00083904
5.15,-0.20916,0.55047,0.0052651,-0.0021905,0.00043832
5.0499,0.44942,0.072847,0.0091523,-0.040892,-0.0041138
5.0494,0.34595,0.1613,0.010807,-0.035531,-0.0066725
5.0488,0.23582,0.25843,0.011134,-0.025876,-0.0072602
5.0485,0.11711,0.35455,0.0074569,-0.012405,-0.0030152
5.0487,-0.0028338,0.45169,0.0023516,-0.0015738,0.000906
5.0493,-0.11474,0.55065,-0.00063013,0.0049819,0.0017318
5.0499,-0.20928,0.65029,0.00028675,0.0065984,0.00042152
4.9497,0.54966,0.072806,0.0025907,-0.037145,-0.003951
4.9488,0.44764,0.16131,0.0051043,-0.02564,-0.0061848
4.9474,0.34155,0.25894,0.007217,-0.010861,-0.0045909
4.9463,0.22918,0.35577,0.0043095,0.001206,-0.00012038
4.9461,0.11119,0.45272,0.0016674,0.0079944,0.0023344
4.947,-0.0046792,0.55106,-0.00062949,0.010345,0.0026545
4.9483,-0.11484,0.65042,-0.0013495,0.011004,0.0013626
4.9494,-0.20922,0.75015,-0.00044117,0.0087711,0.00026181
4.8495,0.64981,0.072629,-0.0024819,-0.032618,-0.0030523
4.8479,0.54868,0.16081,-0.00038369,-0.016571,-0.0036646
4.8455,0.44531,0.25842,0.0038514,-0.00073271,-0.00099023
4.8434,0.33821,0.35569,0.004384,0.009238,0.0018519
4.8422,0.22628,0.45313,0.0020854,0.01353,0.0033264
4.8426,0.11106,0.55139,0.00013512,0.014177,0.003401
4.8443,-0.0031162,0.65058,-0.00084974,0.012714,0.0019588
4.8464,-0.11371,0.75023,-0.0005603,0.011347,0.00059082
4.8483,-0.20894,0.85007,-0.0001725,0.0093794,8.0892e-05
4.7491,0.7499,0.072081,-0.0062747,-0.029458,-0.0018125
4.7462,0.64933,0.1594,-0.0036793,-0.010794,-0.0015023
4.7427,0.54769,0.25672,0.0031725,0.0049867,0.0017108
4.7397,0.44426,0.35431,0.0043182,0.013437,0.0035499
4.7378,0.33829,0.45245,0.0020465,0.01676,0.0041044
4.7373,0.22918,0.55124,0.00057794,0.016613,0.0035499
